"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"0610007C21Rik",1370.49141946205,0.186605579732254,0.171675422346769,1.08696735491541,0.277051237195238,0.5897549949191
"0610007L01Rik",836.519262157022,-0.00635389640358113,0.13440764868695,-0.0472733245886925,0.962295388200687,0.989954377056558
"0610007P08Rik",605.761936272125,0.176867877117598,0.156053663728307,1.13337856280984,0.257055312534104,0.567122252743247
"0610007P14Rik",374.901957976304,-0.137561688639261,0.186698895362586,-0.736810404647032,0.461237654976462,0.745170412050916
"0610007P22Rik",184.259380609389,0.0699280676402092,0.211767238412618,0.330211925906867,0.741239836217226,0.905891338504494
"0610009B22Rik",354.739053449287,-0.107895894964838,0.217193728932101,-0.496772607088341,0.619349414336523,0.845686433840815
"0610009D07Rik",743.745827837354,-0.0485776320256781,0.206720964289429,-0.234991318817887,0.814215471165011,0.937364766145873
"0610009L18Rik",41.4366794575389,-0.136121027381495,0.384090762504851,-0.354398076365547,0.723040575977811,0.898023334080204
"0610009O20Rik",909.974909804863,0.110541898300413,0.165836637632881,0.666571029648611,0.505046179151013,0.775992136385153
"0610010F05Rik",478.840628539634,-0.144333601603278,0.22557199504407,-0.639856031663327,0.522266201044501,0.789266206575868
"0610010K14Rik",147.279974877156,-0.27777245476051,0.267744152872071,-1.03745479324522,0.299523953607199,0.612272240139108
"0610010O12Rik",1144.85064239617,-0.347538229337662,0.215611525548827,-1.6118722246087,0.106989747443611,0.365779510888671
"0610011F06Rik",1324.26051008821,-0.279017341751909,0.228855961365699,-1.21918319316163,0.222774669486811,0.530462694915321
"0610011L14Rik",627.925638301113,0.0180743700375577,0.147724579463583,0.122351812428164,0.90262039980923,0.97153790772302
"0610012H03Rik",575.883413893688,0.17131082868212,0.293243115080413,0.584193864654396,0.559089888872191,0.810538426504602
"0610030E20Rik",466.00865110839,0.549117946841721,0.186280150112501,2.94780708792692,0.00320036710713045,0.0393135218250098
"0610031J06Rik",1084.60097437765,-0.325664136636464,0.157095879677535,-2.0730278687445,0.0381696860325982,0.202722914782858
"0610037L13Rik",414.926949331012,-0.322894231035776,0.18435159320564,-1.75151310287617,0.0798575662815167,0.310358853627847
"0610037P05Rik",517.711839954955,-0.156953693124405,0.176131230181141,-0.891117906591505,0.372865919399037,0.676165980050126
"0610039K10Rik",36.4402008549482,0.797731305482263,0.374418696218737,2.13058619545063,0.0331232478249033,0.185764942870541
"0610040J01Rik",368.006534777083,-0.511985690005855,0.205142604900806,-2.49575503954149,0.0125689365231122,0.100339779509535
"0910001L09Rik",689.562883561757,-0.113007427090078,0.17322109636787,-0.65238836065374,0.514150671013424,0.782640858815932
"1100001G20Rik",86.806078178118,3.04912345392632,1.57034118041817,1.94169489531846,NA,NA
"1110001A16Rik",232.917485701456,-0.0864167162725731,0.223245806803177,-0.387092225874422,0.698687932723426,0.885811073597316
"1110001J03Rik",398.01992122376,-0.268255479609122,0.258878700114704,-1.03622074543122,0.300099170585413,0.612986186694925
"1110002B05Rik",722.286798117205,-0.293828671055465,0.198301838672036,-1.48172439057117,0.138413644458998,0.419862498708276
"1110002E22Rik",3.43852276347495,0.559844927133427,1.24424643962647,0.449946979395414,0.652748671746943,NA
"1110002L01Rik",46.8914156958719,-0.299537318326934,0.360377961828208,-0.83117546036215,0.405874515585955,0.704529564862674
"1110002N22Rik",186.01086689031,-0.336252720248331,0.242395455415844,-1.38720719689843,0.16537859153911,0.45705116668992
"1110003E01Rik",1628.16060324205,0.0755139479220711,0.146292815035038,0.516183572679117,0.605726202501551,0.837494251779275
"1110003O08Rik",61.2440763291194,0.973889117272618,0.326360348674828,2.98409142295335,0.00284421775183029,0.036164016459466
"1110004E09Rik",241.952275914313,-0.148443699160682,0.224579249235655,-0.660985819775884,0.508621407441014,0.779096605230604
"1110004F10Rik",505.067571966167,-0.284243888626383,0.17391555364986,-1.63437876981747,0.102179343215166,0.356602140454732
"1110005A03Rik",276.672790246208,-0.313214809690779,0.217785142552525,-1.43818263275347,0.15038224158029,0.436459821204546
"1110006G14Rik",4.41538085659574,0.392912852451118,1.08789837694546,0.361166870709301,0.717974706349992,NA
"1110007C09Rik",217.31572549469,0.375189403298925,0.182246505654682,2.05869189069572,0.0395237635637678,0.207074379950638
"1110008E08Rik",0,NA,NA,NA,NA,NA
"1110008F13Rik",380.18532395159,-0.233115196463426,0.177473026623295,-1.31352465723278,0.189006217873064,0.488702327124585
"1110008J03Rik",129.998477399026,0.0544970271849472,0.24260111711909,0.224636340640572,0.822262191565996,0.940880001336564
"1110008L16Rik",264.10070361214,-0.136524506753693,0.260981113615115,-0.523120255188406,0.600890570841257,0.83425468921067
"1110008P14Rik",331.91172677876,-0.340236136403684,0.233467827302451,-1.45731487003953,0.145029483981363,0.429218750751165
"1110012D08Rik",90.4609607299238,0.719867581391307,0.260943425595713,2.75871131739728,0.00580297728607468,0.0601040285715139
"1110012J17Rik",157.372172155487,-0.158657402040406,0.245557649932257,-0.646110606141471,0.518207727090376,0.785518083110838
"1110012L19Rik",205.022889322976,-0.0327982639491761,0.262294274697977,-0.125043766155179,0.900488901847297,0.970444971565673
"1110014N23Rik",428.063708829455,-0.0440697819976668,0.168272721454026,-0.261894985811513,0.793402405481401,0.929071490349973
"1110017D15Rik",1.94285898047351,0.122501906343423,1.45876401317838,0.0839765069858789,0.933075110486679,NA
"1110017F19Rik",68.7783517342294,0.0292345433641893,0.334769844160348,0.0873272902985445,0.930411362357047,0.979634199506964
"1110018G07Rik",909.57271434764,-0.0676930086488549,0.127344299955038,-0.531574704739478,0.595020588110364,0.831651432999546
"1110018J18Rik",1905.73019431686,0.427050329449285,0.204468530957918,2.08858706740147,0.0367449103413565,0.198471417175978
"1110020G09Rik",1014.73990933444,-0.284237390871389,0.202584110160936,-1.4030586636118,0.160599346262577,0.450766707688321
"1110021J02Rik",95.8678084836847,-0.0173592653239091,0.301376779792546,-0.0575998765925445,0.954067347976314,0.98835042711865
"1110021L09Rik",254.382284144652,-0.044363308517609,0.176884079708127,-0.250804417168645,0.801965326305568,0.932497456465862
"1110025L11Rik",0,NA,NA,NA,NA,NA
"1110028C15Rik",1664.44967875059,-0.278647295312736,0.166623809553955,-1.67231379512125,0.0944624607842482,0.341546470557318
"1110031I02Rik",174.03481458058,0.143321674095686,0.247343532428645,0.579443790942995,0.562289763362938,0.811669491113468
"1110032A03Rik",430.724627782467,0.217774919548116,0.216662770248579,1.00513308907784,0.314832768859246,0.627529330349069
"1110032A04Rik",241.617850694115,-0.735207332669195,1.12327725370756,-0.654519915045483,0.512776900912617,0.781457320013343
"1110032F04Rik",43.6048947702968,-1.8704089870768,0.527354325530647,-3.5467785064524,0.000389972306755195,0.0084212270754056
"1110034A24Rik",127.636028259865,0.0435972642862465,0.24086216357426,0.181005034743886,0.856363624138421,0.953818556914895
"1110034B05Rik",139.49413323268,-0.236908049929258,0.222198291949077,-1.06620103985116,0.286332772203793,0.599771056406224
"1110034G24Rik",120.003432561406,0.20460343129625,0.24413631703724,0.838070442690588,0.401991141991222,0.700945810267637
"1110037F02Rik",1361.28799732822,0.00365920190948853,0.142009987623954,0.0257672151847388,0.979443011654319,0.994434254713011
"1110038D17Rik",1658.47738854539,-0.140673802599536,0.17471217631363,-0.805174576653487,0.420718945140725,0.715818792421378
"1110038F14Rik",190.8552581539,0.0716019571864274,0.224411349285249,0.3190656685345,0.749676716637747,0.908993598693423
"1110049F12Rik",367.590619802423,0.218582206327544,0.181137049941706,1.20672279027338,0.227538919183074,0.535692704855771
"1110051M20Rik",261.238769031678,0.0499949926144939,0.207449261972911,0.240998652581479,0.809556160836481,0.935767833672453
"1110054O05Rik",283.44117932051,-0.248006582270011,0.165710390091521,-1.49662662753396,0.1344904375857,0.414551810446478
"1110057K04Rik",532.081886890038,0.0195271051130862,0.146810679560547,0.133008750940581,0.894186459745634,0.968718911853831
"1110057P08Rik",0.251835699101338,2.13211208272865,4.0804728567969,0.52251593321523,0.601311155749262,NA
"1110058L19Rik",300.811302094009,-0.132963040704058,0.199141626280279,-0.66768080178737,0.504337367300691,0.775532496757145
"1110059E24Rik",343.347424527172,-0.0392173059874537,0.201478061431425,-0.194648021272538,0.845668506462453,0.949292100683796
"1110059G10Rik",171.554051310765,-0.471068384547379,0.234494543188483,-2.00886714949585,0.0445512245913938,0.22130138909276
"1110059M19Rik",1.23595562469935,-3.17574150791085,2.20426664810081,-1.44072474654873,0.149662460802417,NA
"1110065P20Rik",140.561729560024,-0.351480589305104,0.253225016846552,-1.38801684636906,0.165131915347102,0.456720619261861
"1110067D22Rik",874.286079705697,0.384506598720889,0.256100601174582,1.50138889544727,0.133255004360261,0.412349939028356
"1190002H23Rik",1744.80549913886,1.61081377811784,0.256711595482708,6.27479944989999,3.50085242822302e-10,6.41371222280256e-08
"1190002N15Rik",394.024259694678,-0.183554931898366,0.233127126499261,-0.787359818030216,0.431071261869133,0.723521367693029
"1190003J15Rik",95.5634942511675,1.02401213632795,0.439054648735815,2.33231134045938,0.0196843183716061,0.133938265341623
"1190005F20Rik",416.1803242555,0.14105726197937,0.152905335253756,0.92251366994668,0.356260703264931,0.66222379039304
"1190005I06Rik",20.9900426192454,1.88149576610732,0.744499612481168,2.52719509125991,0.0114977613544263,0.0955604185154706
"1190007I07Rik",89.4669355277488,0.0399052251166248,0.262127577879553,0.152235890017498,0.879000887712098,0.963299487028927
"1200009I06Rik",209.891710595738,-0.563079910363408,0.225539522113864,-2.49659086392467,0.012539353885556,0.100260142179259
"1200011I18Rik",810.071579912429,-0.2515790394767,0.196993075179929,-1.27709585348071,0.201568408608414,0.504528066089343
"1200011M11Rik",280.659683845414,0.0839765930224417,0.193149236581525,0.434775692147231,0.66372525054487,0.869955444171359
"1200014J11Rik",561.847062119437,0.0577283016028243,0.155060601299335,0.372295097007803,0.709673148711024,0.890910176925052
"1200016B10Rik",580.048012813423,-0.000334960235457785,0.201829057009322,-0.00165962344778886,0.998675812682142,0.999379683805846
"1300001I01Rik",2830.26332069091,-0.116957868937021,0.138001126281664,-0.847513872447006,0.396708758068775,0.696031980607639
"1300002K09Rik",294.55366302409,-0.690927612049514,0.32631486086256,-2.11736483659727,0.0342288961051208,0.189348029817873
"1300010F03Rik",3745.28330976226,0.306908367121268,0.162373531273845,1.89013791049271,0.0587395180343326,0.261374747523886
"1300014I06Rik",293.960650258948,0.814220843077065,0.225132325045542,3.61663232018039,0.000298460779848723,0.00701684269506894
"1300017J02Rik",90.4119019116779,4.09625304859622,1.71766066106012,2.3847859716762,NA,NA
"1300018I17Rik",230.322856254689,-0.293849701133474,0.264813616490216,-1.10964724936767,0.267151062251055,0.578510396369277
"1300018J18Rik",440.572831661472,0.0579841994940218,0.164322941178895,0.352867342064524,0.724187895155296,0.898340979807494
"1500001M20Rik",138.447374101038,-0.206781588596561,0.250857052182949,-0.824300480282116,0.409768845782667,0.707393393076886
"1500002C15Rik",8.75807200410538,-0.570790225625809,0.762908256534492,-0.748176757476215,0.454353548414471,0.740213867003808
"1500002O20Rik",235.591680314274,0.341885409710167,0.187173854053423,1.82656606308158,0.0677650398651572,0.285062069620573
"1500003O03Rik",2279.59221756332,0.476851828862167,0.185708976899387,2.56773709501676,0.0102364759523253,0.0879784830205741
"1500009C09Rik",0.876286926241011,2.66627934956667,3.15470290745429,0.845176052320643,0.398012550940689,NA
"1500009L16Rik",29.053320031468,0.0809951939549152,0.41222162872186,0.196484580894142,0.844230900112281,0.948537259814352
"1500010J02Rik",272.767651582064,-0.0616529767471599,0.202885870988453,-0.303880090056487,0.761219246782212,0.914734608153774
"1500011B03Rik",38.5864183016868,0.0540898525169336,0.364495046465811,0.148396673813253,0.882029724922932,0.964044167999375
"1500011H22Rik",86.0877081927159,0.013668826209525,0.268932587919335,0.0508262175115233,0.959463999319199,0.989461179934184
"1500012F01Rik",343.75121520714,0.567280341702296,0.211704222098029,2.67958917436997,0.00737125664094081,0.0709351057948205
"1500015O10Rik",68.3661502145674,-0.451512685493221,0.34580778661123,-1.30567529990535,0.191663001133487,0.491715105182965
"1500031L02Rik",355.1303063378,-0.0433769116749564,0.176735134298399,-0.245434569912505,0.806119964479836,0.934188775555702
"1500032L24Rik",967.002271359952,-0.150992930167396,0.215638714404699,-0.700212531799929,0.483794586538775,0.75952604173804
"1500035N22Rik",4.75644718532784,0.777414194529109,1.00878595141121,0.770643359417894,0.44091835316639,NA
"1520401A03Rik",1.01514984828265,1.42854342326379,2.23909880865211,0.637999277987978,0.523474150087066,NA
"1520402A15Rik",255.951635931266,-0.273254791361532,0.209607802894575,-1.30364799205003,0.192353629441505,0.492189413061037
"1600002H07Rik",83.9453907782316,0.453031757380257,0.276510374168408,1.63838973037713,0.101340420071411,0.355129180826142
"1600002K03Rik",69.3149171472617,-0.606605655886886,0.321372163336003,-1.88754884551922,0.0590865430215499,0.262495135840953
"1600012F09Rik",204.621029567858,-0.0982985301619356,0.20717208307883,-0.474477683967353,0.63515930790983,0.855575613102624
"1600012H06Rik",556.3739669328,-0.336961170421333,0.209633402117974,-1.60738301729084,0.107970373171174,0.36725877781802
"1600012P17Rik",1.33748347550811,-2.07288723429683,1.97820033924905,-1.04786516975511,0.294700731593093,NA
"1600014C10Rik",675.175101761914,0.0246926436966099,0.217596086246765,0.1134792639083,0.909650601882984,0.974511252193303
"1600014K23Rik",0,NA,NA,NA,NA,NA
"1600015I10Rik",0.530946548136817,1.85181755463285,3.65283888332931,0.506952979252414,0.612187811226958,NA
"1600016N20Rik",18.8535741838727,-0.257287325232775,0.551628645182219,-0.466414004203471,0.640919189344847,0.859250224308387
"1600021P15Rik",265.389709652211,0.308953076741753,0.223637572256297,1.38149003150365,0.167128340759142,0.459665135464326
"1600027N09Rik",202.71577834377,0.0129758842008774,0.184660338933742,0.0702689287575351,0.943979612615759,0.98510708881839
"1600029D21Rik",507.327417515718,-0.752628944613086,0.431643645825337,-1.74363494491851,0.0812227658056131,0.31281804615855
"1600029I14Rik",2.10829202893361,0.326679346735547,1.51867728551521,0.215107811153389,0.829683264036527,NA
"1600029O15Rik",0.927963328172476,0.222028302215202,2.05792061920925,0.107889633906538,0.914083240066371,NA
"1700001C02Rik",0,NA,NA,NA,NA,NA
"1700001C19Rik",2.41336539087258,0.532555615866316,1.69870900707754,0.313506088239635,0.753896195924893,NA
"1700001F09Rik",0,NA,NA,NA,NA,NA
"1700001G17Rik",3.78004901125155,0.182437979145175,1.03983884470012,0.175448320742228,0.860727374900176,NA
"1700001J11Rik",1.79199895218277,1.10322531583045,1.52041688249339,0.725607120345329,0.468079654816282,NA
"1700001K19Rik",12.8585811288468,1.61149140833736,0.630963188088453,2.55401810875763,0.0106487718123574,0.090445550418218
"1700001L05Rik",35.7184586354451,-0.340686850884832,0.422660710009475,-0.80605280504354,0.420212402447004,0.715406723171017
