"","Kidney_LTDR_rep1","Kidney_LTDR_rep2","Kidney_LTDR_rep3","Kidney_LTAL_rep1","Kidney_LTAL_rep2","Kidney_LTAL_rep3","Kidney_Young_rep1","Kidney_Young_rep2","Kidney_Young_rep3","Kidney_STDR_rep1","Kidney_STDR_rep2","Kidney_STDR_rep3"
"Cdh24",3.48016641226937,11.6801694123736,21.2762374959637,4.71152091076739,3.23001316076578,8.53157868964405,9.92567847694961,5.83835839305371,3.04853333596103,7.58616975456949,7.17420298137277,1.50253904466986
"Cdh26",0,0,1.63663365353567,0.856640165594071,3.23001316076578,3.65639086699031,0,1.45958959826343,1.52426666798052,1.26436162576158,1.02488614019611,0
"Cdh29",1.74008320613469,3.65005294136675,1.63663365353567,2.99824057957925,1.93800789645947,3.04699238915859,0.620354904809351,1.45958959826343,0,0,5.12443070098055,3.00507808933972
"Cdh3",120.065741223293,83.9512176514353,116.200989401032,172.184673284408,185.402755427956,196.835708339645,78.7850729107875,68.6007111183811,70.1162667271037,83.4478673002644,89.1650941970615,103.67519408222
"Cdh4",17.4008320613469,35.0405082371208,21.2762374959637,25.2708848850251,30.3621237111983,26.8135330245956,30.3973903356582,37.9493295548491,13.7184000118246,18.9654243864237,18.44795052353,15.0253904466986
"Cdh5",1256.34007482924,1684.86443773489,754.488114279943,914.46337677167,930.889792932697,1151.76312310195,682.390395290286,1208.54018736212,830.725334049381,1615.8541577233,813.759595315711,1119.39158827905
"Cdh6",90.4843267190037,85.411238827982,99.8346528656758,154.195229806933,197.676805438866,168.193979881554,150.125886963863,147.418549424606,210.348800181311,63.2180812880791,198.827911198045,124.710740707598
"Cdh7",0,0,0,0,0,0,0,0,6.09706667192206,1.26436162576158,0,0
"Cdh8",0,0,0,0.856640165594071,0.646002632153155,4.26578934482202,0,0,4.57280000394154,2.52872325152316,0,4.50761713400958
"Cdh9",3.48016641226937,2.19003176482005,11.4564355747497,5.13984099356442,0.646002632153155,0,5.58319414328416,4.37876879479028,0,1.26436162576158,3.07465842058833,9.01523426801917
"Cdhr1",1.74008320613469,2.19003176482005,1.63663365353567,1.28496024839111,2.58401052861262,5.48458630048546,0.620354904809351,0,1.52426666798052,0,3.07465842058833,0
"Cdhr2",923.984182457519,684.749931800403,603.917818154662,1227.13703721351,1754.54314892797,1073.76011793949,1134.00876599149,1134.10111785068,1281.90826777161,787.697292849466,1700.28610658535,1247.10740707599
"Cdhr3",1.74008320613469,2.9200423530934,0,2.99824057957925,4.52201842507209,7.92218021181233,0.620354904809351,0,0,0,0,1.50253904466986
"Cdhr4",1.74008320613469,10.9501588241003,6.54653461414267,2.14160041398518,1.29200526430631,6.09398477831718,1.86106471442805,7.29794799131714,0,5.05744650304633,2.04977228039222,3.00507808933972
"Cdhr5",894.402767953229,951.933807108449,729.938609476908,912.750096440482,1112.41653256773,1074.36951641732,1400.76137505951,1205.62100816559,1361.1701345066,700.456340671917,1213.46518999219,863.95995068517
"Cdipt",715.174197721357,650.439434151555,783.947520043585,807.383356072412,802.981271766372,716.043211452268,792.193213441541,788.178383062251,724.026667290745,599.30741061099,724.594501118649,661.117179654739
"Cdk1",19.1409152674816,27.7404023543873,14.729702881821,47.5435291904709,59.4322421580903,106.035335142719,65.1372650049818,40.868508751376,53.349333379318,10.1148930060927,24.5972673647066,13.5228514020288
"Cdk10",153.127322139853,182.502647068338,180.029701888924,184.177635602725,195.738797542406,181.600746393852,145.783402630197,162.01444540724,156.999466801993,173.217542729337,173.205757693142,178.802146315714
"Cdk11b",304.51456107357,408.075918844803,389.518809541489,305.392219034286,326.877331869497,423.531942093044,347.398746693236,326.948070011008,352.105600303499,397.009550489137,351.535946087265,480.812494294356
"Cdk12",749.97586184405,965.804008285643,888.692073869868,695.591814462385,703.496866414786,838.532305496444,701.001042434566,928.29898449554,855.113600737069,772.524953340327,934.696159858852,859.452333551161
"Cdk13",1237.19915956176,1335.91937654023,1369.86236800935,1011.6920355666,1003.24208773385,1072.54132098382,978.920039789155,1110.74768427847,1159.96693433317,1227.6951386145,1270.85881384318,1209.54393095924
"Cdk14",231.431066415913,209.513038834452,261.861384565707,223.583083220052,261.631066022028,323.590591728642,186.726826347615,208.72131255167,204.251733509389,300.918066931257,250.072218207851,300.507808933972
"Cdk15",6.96033282453875,2.19003176482005,1.63663365353567,4.28320082797035,5.8140236893784,5.48458630048546,2.4814196192374,1.45958959826343,3.04853333596103,7.58616975456949,2.04977228039222,6.01015617867945
"Cdk16",612.50928855941,690.59001650659,754.488114279943,603.93131674382,593.67641894875,699.589452550812,861.052607875379,788.178383062251,783.473067341985,647.35315238993,752.266426903944,668.629874878088
"Cdk17",628.170037414622,669.419709446662,661.19999602841,571.807310534042,571.066326823389,555.771411782527,397.647493982794,566.32076412621,443.56160038233,682.755277911254,546.264312724526,519.878509455772
"Cdk18",245.351732064991,417.566056492356,333.873265321276,248.425648022281,204.78283439255,270.572924157283,310.797807309485,348.841913984959,291.134933584278,197.240413618807,241.873129086282,250.924020459867
"Cdk19",461.122049625692,536.557782380913,484.443561446558,436.029844287382,374.68152664883,440.595099472332,445.414821653114,424.740573094657,448.134400386271,643.560067512645,401.755366956875,434.23378390959
"Cdk2",146.166989315314,189.802752951071,163.663365353567,131.922585501487,157.62464224537,156.00601032492,178.041857680284,145.958959826343,131.086933446324,127.70052420192,147.58360418824,130.720896886278
"Cdk20",64.3830786269834,59.8608682384147,62.1920788343554,69.8161734959168,89.1483632371355,91.4097716747577,68.8593944338379,58.3835839305371,45.7280000394154,96.0914835578803,76.8664605147082,79.6345693675026
"Cdk2ap1",60.9029122147141,73.7310694156084,127.657424975782,59.5364915087879,52.3262132044056,67.6432310393207,65.1372650049818,72.9794799131714,50.300800043357,63.2180812880791,60.4682822715705,51.0863275187753
"Cdk2ap2",365.417473288284,305.874436486534,384.608908580882,387.20135484852,375.973531913137,400.374799935439,419.359915651121,359.059041172803,294.183466920239,424.825506255892,357.685262928442,470.294720981667
"Cdk4",875.261852685748,887.692875340394,757.761381587015,821.946238887511,872.10355340676,809.890577038353,852.987994112857,795.476331053568,730.123733962667,824.363779996552,799.411189352965,677.645109146108
"Cdk5",353.236890845342,257.693737660493,322.416829746527,333.233024416094,366.929495062992,290.073675447898,372.21294288561,326.948070011008,292.659200252259,316.090406440396,280.818802413734,330.55858982737
"Cdk5r1",20.8809984736162,13.8702011771937,14.729702881821,14.1345627323022,17.4420710681352,18.2819543349515,15.5088726202338,13.1363063843708,13.7184000118246,21.4941476379469,22.5474950843144,19.5330075807082
"Cdk5r2",1.74008320613469,1.4600211765467,1.63663365353567,0.856640165594071,0,0.609398477831718,1.86106471442805,0,3.04853333596103,0,1.02488614019611,0
"Cdk5rap1",154.867405345987,213.893102364092,189.849503810138,186.747556099507,190.570776485181,171.850370748544,299.631419022916,183.908289381192,231.688533533038,198.504775244568,162.956896291181,265.949410906565
"Cdk5rap2",421.100135884594,473.776871789404,432.071284533416,388.486315096911,362.40747663792,512.504119856475,415.017431317456,386.791243539808,394.785067006953,399.53827374066,335.137767844128,447.756635311619
"Cdk5rap3",457.641883213423,375.225442372502,392.79207684856,400.907597498025,440.573795128452,360.763898876377,383.379331172179,375.114526753701,374.969600323207,342.642000581389,385.357188713737,389.157612569494
"Cdk6",182.708736644142,243.823536483299,191.486137463673,210.733480736141,199.614813335325,280.32329980259,161.912630155241,167.852803800294,176.81493348574,121.378716073112,238.798470665693,198.335153896422
"Cdk7",755.196111462454,715.410376507883,703.752471020337,718.292778850628,742.903026976129,628.899229122333,738.842691627937,798.395510250095,751.463467314394,756.088252205426,686.673713931393,700.183194816155
"Cdk8",354.976974051476,340.184934135381,422.251482612202,346.939267065599,349.487423994857,340.65374910793,349.259811407664,395.548781129389,402.406400346856,386.894657483044,415.078886779424,350.091597408078
"Cdk9",299.294311455166,303.684404721714,310.960394171777,252.280528767454,277.781131825857,281.542096758254,227.670250065032,226.236387730831,201.203200173428,299.653705305495,422.253089760797,271.959567085245
"Cdkal1",422.840219090729,443.116427081924,418.978215305131,524.692101426368,494.838016229317,484.471789876216,530.403443611995,537.128972160941,658.483200567582,432.411676010461,398.680708536287,458.274408624308
"Cdkl1",1567.81496872735,1427.90071066267,2062.15840345494,1531.2442959994,1543.94629084604,1411.36687465826,2426.20803270937,2203.98029337778,2415.96266874912,719.42176505834,833.232431979437,797.848232719696
"Cdkl2",121.805824429428,143.81208588985,144.023761511139,186.31923601671,185.402755427956,148.693228590939,161.292275250431,182.448699782928,225.591466861116,121.378716073112,140.409401206867,103.67519408222
"Cdkl3",64.3830786269834,64.9709423563282,96.5613855586044,65.1046525851494,56.2022289973245,57.8928553940132,49.0080374799387,65.6815319218542,74.6890667310452,72.0686126684102,57.3936238509821,64.609178920804
"Cdkl4",8.70041603067344,13.8702011771937,8.18316826767834,12.8496024839111,13.5660552752163,6.7033832561489,11.1663882865683,18.9746647774246,15.2426666798052,10.1148930060927,14.3484059627455,10.517773312689
"Cdkl5",128.766157253967,113.881651770643,137.477226896996,104.938420285274,80.1043263869913,100.550748842233,102.358559293543,93.4137342888593,108.222933426617,89.7696754290723,105.563272440199,105.17773312689
