"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"0610007C21Rik",516.262428750977,0.686837848789432,0.248482781791026,2.76412652755579,0.00570754027317906,0.0984145741140517
"0610007L01Rik",377.715417366631,-0.0153171314004274,0.273183369281117,-0.0560690478367496,0.955286801383175,0.990691640748894
"0610007P08Rik",299.796053357053,0.0175936180472766,0.220298124856001,0.0798627680502355,0.936346401999986,0.988692206227915
"0610007P14Rik",60.6614185923636,-0.182500098311669,0.390946052557853,-0.466816577677715,0.640631114203919,0.89218254744317
"0610007P22Rik",70.3107118866877,-0.233463129221867,0.398991100962155,-0.585133675059113,0.55845783734635,0.861551936508011
"0610009B22Rik",238.883161418415,0.337037432356693,0.320721170203344,1.0508736674383,0.293316615905838,0.701594123489956
"0610009D07Rik",336.286387271795,0.818489542876584,0.22138425814295,3.6971442763924,0.000218038436342033,0.0132781909789469
"0610009L18Rik",103.136689632028,0.570242801125113,0.507911846296066,1.12272002569657,0.261556420179827,0.673765000624607
"0610009O20Rik",387.214037174122,0.625591814750293,0.314732883650625,1.98769130029877,0.0468458416760681,0.312708349945523
"0610010F05Rik",360.672732385699,0.413486917809103,0.231713234266105,1.78447691655904,0.0743462024402813,0.390277741580027
"0610010K14Rik",51.5614476155921,0.114274164904534,0.545984262196825,0.209299375122535,0.834214539555268,0.959115111201958
"0610010O12Rik",713.865792238491,0.380133973924972,0.472955997054382,0.803740678398169,0.421546755958115,0.791520932704206
"0610011F06Rik",172.138343803631,0.021062572956018,0.303528210925894,0.0693924722574152,0.944677220745359,0.98975002889238
"0610011L14Rik",251.103371051086,0.19971061601049,0.267698528242515,0.746028068669723,0.455650459505407,0.808751158486217
"0610012H03Rik",0.35885998121184,1.59835559283531,4.5284676924459,0.35295726974084,0.724120475213263,NA
"0610030E20Rik",193.200582859166,0.209462324607604,0.255505049260709,0.819797202496281,0.412331726107873,0.785730043136165
"0610031J06Rik",177.903178829465,-0.228404530490738,0.311191335161304,-0.733968156190293,0.462968146083225,0.812620414241025
"0610037L13Rik",217.413811070783,-0.120305986387031,0.306471344006581,-0.392552154515457,0.694650283511938,0.912206803855263
"0610037P05Rik",800.010998117476,0.451566097723516,0.304814343344522,1.48144635442278,0.138487670147776,0.527987140154964
"0610039K10Rik",7.62650276746592,-0.480863244064307,1.02613510042956,-0.468615919933944,0.639344195856886,NA
"0610040J01Rik",57.1056103626092,-0.317710211784679,0.592210011214526,-0.536482338643866,0.591625238847148,0.874967409165196
"0910001L09Rik",330.1362003459,0.270538509254325,0.312905974528004,0.864600011752452,0.387258366076336,0.770213487236563
"1100001G20Rik",59.9871003939441,-1.1356479817866,0.463580042668169,-2.44973440886344,0.0142961621504467,0.165451925375292
"1110001A16Rik",233.082134826876,0.798402748343141,0.279365786773033,2.85791169192737,0.00426439050609535,0.0847713135039755
"1110001J03Rik",428.531057232549,1.18458519089636,0.293212377038636,4.04002451349544,5.34456150214604e-05,0.00535300778469776
"1110002B05Rik",378.404547509959,0.396009196159271,0.212584816814746,1.86282916199217,0.062486305747606,0.359434202723191
"1110002E22Rik",510.754887421828,-0.408995179952789,0.302093463467664,-1.35386967747671,0.175777959043496,0.581568680298469
"1110002L01Rik",22.0982795170915,0.11101964436172,0.688099089666547,0.161342524687135,0.871823632112464,NA
"1110002N22Rik",176.829666125994,0.913806319575069,0.339135359558893,2.69451796699595,0.00704905261012106,0.109605818432651
"1110003E01Rik",585.189609429499,-0.0520387949165741,0.204689912385529,-0.254232337637432,0.799316069305113,0.947461925342461
"1110003O08Rik",179.790026996135,0.744224593372836,0.273046657590832,2.72563158230663,0.00641785897693998,0.104558766851778
"1110004E09Rik",109.499191438368,0.491524289216876,0.340124941918575,1.44512862374717,0.148421760293372,0.542608990761131
"1110004F10Rik",274.810875245936,0.476862216012652,0.249297204045595,1.91282617002571,0.0557703097080646,0.342194120126853
"1110005A03Rik",410.847202125958,0.33114193205236,0.392350585305132,0.843994999510018,0.398672199895897,0.77765545610533
"1110006G14Rik",33.0167019471072,0.677085572626831,0.55723413076094,1.21508273677032,0.224334537077485,NA
"1110007C09Rik",252.617120428141,0.114576380593931,0.550293106803222,0.208209732554222,0.835065209637229,0.959387106425565
"1110008E08Rik",0.216310647134348,-1.64847265027076,4.56183185060737,-0.361361993220175,0.717828856119994,NA
"1110008F13Rik",193.691732710167,0.408061180665741,0.360005813943667,1.1334849740221,0.257010647730039,0.670975870798301
