"","Skin_LTDR_rep1","Skin_LTDR_rep3","Skin_LTAL_rep1","Skin_LTAL_rep2","Skin_Young_rep1","Skin_Young_rep2","Skin_Young_rep3","Skin_STDR_rep1","Skin_STDR_rep2","Skin_STDR_rep3"
"B3galt2",799.983021798591,920.158982222014,830.924788385601,668.779797984155,811.149424278702,793.860401318804,1260.55232647874,5353.74977352036,844.606309867532,1326.96161361155
"B3galt4",14.5982303247918,10.2967943076726,10.38655985482,10.5319653225851,8.94650100307392,9.37103340511235,3.33479451449402,9.8512026972066,14.7579059519864,14.2174458601238
"B3galt5",0.729911516239591,3.74428883915367,49.1630499794814,3.51065510752837,5.96433400204928,0,6.66958902898804,1.51556964572409,3.40567060430456,2.03106369430339
"B3galt6",23.3571685196669,31.8264551328062,25.6201809752227,36.2767694444598,23.8573360081971,45.5164479676886,53.3567122319043,45.4670893717228,11.3522353476819,33.1740403402888
"B3galtl",75.9107976889174,87.9907877201112,90.0168520751068,62.0215735663346,113.322346038936,85.6780197038844,90.0394518913385,182.626142309753,110.684294639898,117.801694269597
"B3gat1",3.64955758119795,1.87214441957683,16.618495767712,7.02131021505674,0,9.37103340511235,6.66958902898804,9.09341787434455,5.67611767384094,0.677021231434465
"B3gat2",23.3571685196669,31.8264551328062,31.15967956446,35.6916602598718,20.8751690071725,14.7259096366051,26.6783561159522,22.7335446858614,16.4607412541387,17.6025520172961
"B3gat3",54.7433637179693,62.7168380558239,92.7866013697254,74.3088664426839,107.358012036887,121.823434266461,106.713424463809,103.8165207321,89.6826592466869,90.0438237807838
"B3gnt1",72.9911516239591,54.2921881677282,79.6302922202867,66.702447043039,74.554175025616,140.565501076685,96.7090409203266,150.799179749547,68.6810238534754,91.3978662436527
"B3gnt2",5.83929212991672,1.87214441957683,5.53949858923734,9.36174695340899,0,6.69359528936597,16.6739725724701,3.03113929144818,9.6494000455296,21.6646794059029
"B3gnt3",27.7366376171044,19.6575164055567,37.391615477352,26.3299133064628,23.8573360081971,17.4033477523515,26.6783561159522,21.2179750401373,21.0016353932115,57.5468046719295
"B3gnt4",0,0,0.692437323654667,1.17021836917612,0,0,0,1.51556964572409,0.567611767384094,1.35404246286893
"B3gnt5",8.0290266786355,4.68036104894208,38.7764901246614,4.68087347670449,11.9286680040986,4.01615717361958,3.33479451449402,12.1245571657927,8.51417651076141,10.155318471517
"B3gnt6",3.64955758119795,1.87214441957683,2.077311970964,0.585109184588062,0,0,3.33479451449402,0,0.567611767384094,0.677021231434465
"B3gnt7",0.729911516239591,0,76.1681056020134,2.34043673835225,2.98216700102464,6.69359528936597,0,2.27335446858614,2.83805883692047,0.677021231434465
"B3gnt8",14.5982303247918,14.0410831468262,12.463871825784,13.4575112455254,14.9108350051232,8.03231434723916,13.3391780579761,9.09341787434455,7.37895297599322,9.4782972400825
"B3gnt9-ps",46.7143370393338,39.3150328111135,53.3176739214094,51.4896082437494,62.6255070215174,37.4841336204494,40.0175341739282,18.1868357486891,30.6510354387411,25.0497855630752
"B3gntl1",64.232213429084,61.7807658460355,62.3193591289201,82.5003950269167,50.6968390174189,25.4356620995907,30.0131506304462,56.0760768917914,38.5976001821184,40.6212738860679
"B430203G13Rik",2.91964606495836,0,3.46218661827334,2.34043673835225,0,1.33871905787319,0,3.78892411431023,0,0.677021231434465
"B430305J03Rik",2.91964606495836,2.80821662936525,2.76974929461867,3.51065510752837,0,0,0,0.757784822862046,1.70283530215228,1.35404246286893
"B430306N03Rik",0.729911516239591,5.6164332587305,2.077311970964,1.17021836917612,14.9108350051232,1.33871905787319,13.3391780579761,1.51556964572409,4.54089413907275,4.73914862004125
"B430319F04Rik",2.91964606495836,3.74428883915367,6.23193591289201,5.85109184588062,0,1.33871905787319,6.66958902898804,2.27335446858614,1.70283530215228,4.06212738860679
"B4galnt1",31.3861951983024,32.7625273425946,44.3159887138987,43.8831888441046,59.6433400204928,21.4195049259711,23.3435616014581,23.4913295087234,36.327153112582,43.3293588118057
"B4galnt2",11.6785842598334,12.1689387272494,47.0857380085174,27.5001316756389,2.98216700102464,1.33871905787319,20.0087670869641,3.78892411431023,7.94656474337732,1.35404246286893
"B4galnt3",5.10938061367713,12.1689387272494,20.0806823859854,9.94685613799705,5.96433400204928,9.37103340511235,3.33479451449402,1.51556964572409,15.8931294867546,2.70808492573786
"B4galnt4",3.64955758119795,2.80821662936525,11.0789971784747,11.1170745071732,5.96433400204928,4.01615717361958,0,1.51556964572409,12.4874588824501,4.73914862004125
"B4galt1",394.152218769379,402.511050209019,349.680848445607,363.352803629186,572.576064196731,381.53493149386,436.858081398716,345.549879225093,341.13467219784,506.41188111298
"B4galt2",23.3571685196669,29.0182385034409,22.1579943569494,32.1810051523434,35.7860040122957,29.4518192732103,6.66958902898804,23.4913295087234,42.5708825538071,15.5714883229927
"B4galt3",36.4955758119795,41.1871772306903,49.8554873031361,49.7342806899853,41.750338014345,21.4195049259711,23.3435616014581,34.8581018516541,22.1368589279797,29.111912951682
"B4galt4",37.2254873282191,39.3150328111135,53.3176739214094,57.3407000896301,50.6968390174189,38.8228526783226,30.0131506304462,33.34253220593,34.6243178104297,60.2548895976674
"B4galt5",114.596108049616,77.6939934124386,54.7025485687187,49.7342806899853,71.5720080245914,73.6295481830256,83.3698628623505,43.1937349031366,77.1952003642368,144.205522295541
"B4galt6",95.6184086273864,96.4154376082069,101.095849253581,97.1281246416183,214.716024073774,95.0490531089967,126.722191550773,56.8338617146535,101.034894594369,215.29275159616
"B4galt7",59.8527443316464,36.5068161817482,43.623551390244,58.5109184588062,38.7681710133203,41.500290794069,50.0219177174103,63.6539251204119,25.5425295322842,35.2051040345922
"B530045E10Rik",0,0,2.077311970964,1.17021836917612,0,0,0,2.27335446858614,0.567611767384094,0
"B630005N14Rik",180.288144511179,170.365142181492,164.800083029811,163.245462500069,164.019185056355,228.920958896316,233.435616014581,147.010255635237,74.9247532947004,178.056583867264
"B630019K06Rik",8.0290266786355,17.7853719859799,10.38655985482,15.7979479838777,17.8930020061478,18.7420668102247,0,12.8823419886548,10.2170118129137,14.8944670915582
"B930007M17Rik",2.91964606495836,0,0.692437323654667,1.17021836917612,2.98216700102464,1.33871905787319,0,3.78892411431023,18.163576556291,1.35404246286893
"B930036N10Rik",4.37946909743754,7.48857767830733,9.69412253116534,4.68087347670449,5.96433400204928,2.67743811574639,6.66958902898804,0.757784822862046,0.567611767384094,0.677021231434465
"B930041F14Rik",21.1674339709481,23.4018052447104,27.005055622532,26.3299133064628,14.9108350051232,9.37103340511235,6.66958902898804,22.7335446858614,38.5976001821184,42.6523375803713
"B930094E09Rik",2.18973454871877,1.87214441957683,6.92437323654667,4.09576429211643,0,1.33871905787319,0,15.913481280103,10.2170118129137,2.70808492573786
"B9d1",20.4375224547085,20.5935886153452,22.850431680604,16.3830571684657,14.9108350051232,22.7582239838443,16.6739725724701,12.1245571657927,105.575788733441,19.6336157115995
"B9d2",12.408495776073,15.9132275664031,13.1563091494387,15.2128387992896,32.803837011271,22.7582239838443,23.3435616014581,15.913481280103,31.2186472061252,33.1740403402888
"BB014433",0,0,0,0,0,1.33871905787319,0,0.757784822862046,148.714283054633,0.677021231434465
"BB287469",0,0,0,0,0,0,0,0,0,0
"BC002059",60.582655847886,59.9086214264587,45.7008633612081,64.9471194892749,83.5006760286899,65.5972338357865,86.7046573768445,48.498228663171,56.1935649710253,37.91318896033
"BC002230",52.5536291692505,53.3561159579397,85.8622281331788,71.3833205197435,32.803837011271,73.6295481830256,66.6958902898804,83.3563305148251,82.3037062706936,57.5468046719295
"BC003266",38.6853103606983,49.6118271187861,47.778175332172,46.2236255824569,44.7325050153696,132.533186729446,93.3742464058325,95.4808876806178,76.6275885968527,51.4536135890193
"BC003331",378.094165412108,407.191411257961,314.366544939219,303.671666801204,351.895706120908,394.922122072592,376.831780137824,707.771024553151,443.872402094362,450.219118903919
"BC004004",269.337349492409,253.675568852661,218.810194274875,227.022363620168,217.698191074799,506.035803876067,376.831780137824,628.203618152636,347.378401639066,274.193598730958
"BC005537",1184.64639085686,1316.11752696251,1230.46112413434,1119.89897930155,1807.19320262093,1184.76636621778,1210.53040876133,1241.25153984803,1991.1820799834,2104.18198729832
"BC005561",214.59398577444,196.575164055567,215.348007656602,212.979743190055,256.466362088119,203.485296796725,190.083287326159,143.221331520927,164.039800774003,156.391904461361
"BC005624",85.3996474000321,71.1414879439197,62.3193591289201,68.4577745968032,119.286680040986,80.3231434723916,36.6827396594342,73.5051278176185,84.57415334023,88.6897813179149
"BC005764",62.7723903966048,49.6118271187861,30.4672422408054,35.6916602598718,29.8216700102464,32.1292573889566,76.7002738333624,40.1625956116885,36.327153112582,31.1429766459854
"BC006779",228.462304582992,248.05913559393,202.191698507163,223.51170851264,181.912187062503,159.30756788691,210.092054413123,225.062092390028,110.684294639898,125.92594904681
"BC007180",0.729911516239591,0,2.077311970964,4.09576429211643,2.98216700102464,1.33871905787319,0,0,2.27044706953638,0.677021231434465
"BC013529",652.540895518194,621.551947299509,494.400249089433,421.863722087993,366.806541126031,783.150648855818,680.29808095678,1804.28566323453,1272.01797070775,991.159082820056
"BC013712",128.464426858168,62.7168380558239,58.1647351869921,82.5003950269167,104.375845035862,54.8874813728009,56.6915067463983,35.6158866745162,70.3838591556277,144.205522295541
"BC016201",0,0,0,0,0,0,0,0,0,0
"BC016423",466.413458877098,511.095426544476,520.71286738831,558.194162097011,521.879225179312,493.987332355208,436.858081398716,391.016968596816,911.584498418855,515.890178353062
"BC016495",56.2031867504485,44.931466069844,35.314303506388,42.1278612903405,44.7325050153696,49.5326051413082,23.3435616014581,78.8096215776528,53.3555061341048,40.6212738860679
"BC016579",24.8169915521461,26.2100218740757,46.3933006848627,43.2980796595166,14.9108350051232,6.69359528936597,6.66958902898804,4.54670893717228,14.1902941846024,16.9255307858616
"BC017158",59.8527443316464,63.6529102656123,66.4739830708481,77.8195215502122,59.6433400204928,46.8551670255618,50.0219177174103,134.885698469444,60.7344591100981,79.8885053092668
"BC017612",16.058053357271,15.9132275664031,15.9260584440574,15.7979479838777,11.9286680040986,26.7743811574639,26.6783561159522,19.7024053944132,40.8680472516548,16.2485095544272
"BC017643",114.596108049616,122.625459482283,162.722771058847,136.330440009018,122.26884704201,95.0490531089967,103.378629949315,93.2075332120317,94.7911651531437,155.037861998492
"BC017647",53.2835406854901,35.5707439719598,40.8538020956254,59.0960276433942,62.6255070215174,41.500290794069,36.6827396594342,37.1314563202403,65.8429650165549,58.9008471347984
"BC018242",10.9486727435939,17.7853719859799,19.3882450623307,14.6277296147015,20.8751690071725,12.0484715208587,13.3391780579761,8.33563305148251,27.8129766018206,12.8634033972548
"BC018465",0.729911516239591,0.936072209788417,0.692437323654667,0.585109184588062,0,0,0,0,0.567611767384094,0
"BC018507",394.152218769379,357.579584139175,457.701070935735,429.470141487637,307.163201105538,432.406255693041,433.523286884223,352.369942630851,257.695742392379,392.672314231989
"BC019943",86.8594704325113,74.8857767830733,86.5546654568334,85.425940949857,50.6968390174189,57.5649194885473,110.048218978303,78.0518367547908,51.6526708319526,64.3170169862741
"BC020535",19.7076109384689,24.3378774544988,28.3899302698414,22.2341490143464,11.9286680040986,14.7259096366051,26.6783561159522,14.3979116343789,11.919847115066,9.4782972400825
"BC021614",1.45982303247918,4.68036104894208,3.46218661827334,5.26598266129256,8.94650100307392,2.67743811574639,3.33479451449402,0.757784822862046,1.70283530215228,0.677021231434465
"BC021785",8.75893819487509,7.48857767830733,7.61681056020134,4.68087347670449,5.96433400204928,8.03231434723916,10.0043835434821,3.03113929144818,4.54089413907275,2.03106369430339
"BC021891",2.18973454871877,0.936072209788417,16.618495767712,3.51065510752837,2.98216700102464,4.01615717361958,16.6739725724701,12.1245571657927,2.83805883692047,6.09319108291018
"BC022687",4.37946909743754,7.48857767830733,6.23193591289201,3.51065510752837,8.94650100307392,2.67743811574639,20.0087670869641,8.33563305148251,28.3805883692047,8.12425477721358
"BC023105",38.6853103606983,18.7214441957683,13.8487464730933,23.4043673835225,62.6255070215174,214.195049259711,186.748492811665,6.82006340575842,31.7862589735093,77.180420383529
"BC023829",75.9107976889174,69.2693435243428,57.4722978633374,63.1917919355107,86.4828430297146,171.356039407769,103.378629949315,132.612344000858,108.981459337746,99.5221210208663
"BC024139",3.64955758119795,6.55250546851892,6.23193591289201,3.51065510752837,5.96433400204928,4.01615717361958,3.33479451449402,6.06227858289637,5.67611767384094,4.06212738860679
"BC024479",67.1518594940423,60.8446936362471,75.4756682783587,73.7237572580958,23.8573360081971,50.8713241991814,23.3435616014581,55.3182920689294,65.2753532491708,39.9442526546334
"BC024659",219.703366388117,239.634485705835,187.650514710415,201.277559498293,265.412863091193,485.955018007969,370.162191108836,192.47734500696,250.316789416385,291.796150748254
"BC024978",32.116106714542,28.0821662936525,31.8521168881147,33.9363327061076,5.96433400204928,32.1292573889566,50.0219177174103,50.7715831317571,23.8396942301319,29.111912951682
"BC025446",0,0,0.692437323654667,0,2.98216700102464,0,10.0043835434821,5.30449376003432,0.567611767384094,0.677021231434465
"BC025920",0.729911516239591,0,2.76974929461867,2.92554592294031,0,0,0,2.27335446858614,0,0
"BC026585",27.7366376171044,36.5068161817482,41.54623941928,42.7129704749285,50.6968390174189,21.4195049259711,20.0087670869641,148.525825280961,44.2737178559593,51.4536135890193
"BC026590",37.9553988444587,43.0593216502672,58.8571725106467,56.1704817204539,59.6433400204928,40.1615717361958,40.0175341739282,50.013798308895,48.8146119950321,71.7642505320533
"BC027072",0,0,0,0,0,0,0,0.757784822862046,3.40567060430456,0.677021231434465
"BC027231",86.1295589162717,75.8218489928617,86.5546654568334,95.9579062724421,98.4115110338131,56.2262004306741,26.6783561159522,124.276710949376,85.7093768749982,102.230205946604
"BC027582",0,0.936072209788417,0.692437323654667,0.585109184588062,0,0,0,0,1.70283530215228,0
"BC028528",28.466549133344,26.2100218740757,16.618495767712,22.2341490143464,38.7681710133203,24.0969430417175,23.3435616014581,6.82006340575842,37.4623766473502,33.8510615717232
"BC029214",62.7723903966048,80.5022100418038,64.3966710998841,54.4151541666898,41.750338014345,44.1777289098154,73.3654793188684,111.394368960721,73.2219179925481,60.9319108291018
"BC030307",15.3281418410314,14.9771553566147,7.61681056020134,10.5319653225851,11.9286680040986,24.0969430417175,16.6739725724701,15.913481280103,192.420389143208,7.44723354577911
"BC030336",134.303718988085,180.661936489164,166.18495767712,143.351750224075,223.662525076848,224.904801722697,280.122739217498,239.460004024407,146.443835985096,269.454450110917
"BC030476",0,1.87214441957683,2.077311970964,2.34043673835225,2.98216700102464,0,6.66958902898804,1.51556964572409,1.13522353476819,0.677021231434465
"BC030499",9.48884971111468,3.74428883915367,6.23193591289201,9.94685613799705,5.96433400204928,4.01615717361958,0,5.30449376003432,6.81134120860913,5.41616985147572
"BC030500",0,0,0,0,0,0,0,0,0,0
"BC030867",3.64955758119795,1.87214441957683,1.38487464730933,2.92554592294031,5.96433400204928,0,3.33479451449402,0,18.163576556291,1.35404246286893
"BC030870",0,0,13.1563091494387,0,0,1.33871905787319,0,3.03113929144818,0,0
