"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"0610007C21Rik",143.663036095094,-0.388950993683738,0.365361145365899,-1.06456583743795,0.287072446243687,0.553841674961671
"0610007L01Rik",146.073199722429,-0.239348104983636,0.315013795124937,-0.759801979112404,0.447372959739806,0.696631133069985
"0610007P08Rik",187.456206294552,-0.213093070075809,0.292817233052457,-0.727734047120221,0.466776404224278,0.71352153015129
"0610007P14Rik",34.2237324163087,0.658824601427913,0.454303006934844,1.45018763109882,0.147006203315809,0.379545456314312
"0610007P22Rik",18.5691296371272,0.092012551147956,0.613735050858035,0.14992226860649,0.880825942473186,0.951657249742271
"0610009B22Rik",74.9915510757766,-1.42746474067769,0.680607853065161,-2.09733804017836,0.0359636617049136,0.159764114817785
"0610009D07Rik",207.352595197719,-0.310650349498394,0.293242825516565,-1.05936214790989,0.289434881391301,0.556107002314672
"0610009L18Rik",25.6997335521143,-2.2355307245595,0.746071860523543,-2.99640134261431,0.00273186620495689,0.0268083319262015
"0610009O20Rik",134.069259384883,-0.928532922553283,0.514927282542857,-1.80323116298659,0.0713519182691916,0.245957073346187
"0610010F05Rik",171.170667654245,-0.27706975846745,0.280693726023514,-0.987089246320524,0.323598889093146,0.59314612667843
"0610010K14Rik",38.6226917409914,-0.302883102883348,0.528046647801768,-0.573591564579068,0.56624422133136,0.784966347365123
"0610010O12Rik",159.941502589987,-2.58564991565379,0.68122620974546,-3.79558196479246,0.000147297519022376,0.00326992274794863
"0610011F06Rik",40.0712517236424,-1.09001623287646,0.548009150821751,-1.98904750265933,0.0466959600045628,0.188548857278698
"0610011L14Rik",94.8759094291444,-0.504621632985368,0.397240276132403,-1.27031840250049,0.203971235664415,0.458043193858705
"0610012H03Rik",0.940619368585869,-2.6232587025056,3.32713927384082,-0.788442709065597,0.430437797308177,NA
"0610030E20Rik",139.035642424593,0.145731244524584,0.337705133636967,0.431533992258598,0.666080141875252,0.845602056282017
"0610031J06Rik",70.8758188256974,0.359528929738778,0.502155898222672,0.715970739388489,0.47400941675152,0.71971839038767
"0610037L13Rik",116.365232105501,-0.209264416637325,0.327628219824207,-0.638725250070366,0.523001683511755,0.75431476952307
"0610037P05Rik",232.124805574601,-1.53901823540636,0.426376326873346,-3.60953021639852,0.000306752041790554,0.0054735279763866
"0610039K10Rik",4.43017172827431,0.134829746665998,1.14392685167608,0.117865706595177,0.906174065968457,0.961294037460186
"0610040J01Rik",13.3641867199693,-1.02482345786116,0.792014140868862,-1.2939459095224,0.195684105111621,0.447322117056107
"0910001L09Rik",102.439935588116,-1.13677976268147,0.482073271477379,-2.35810576926958,0.0183684585069102,0.101201368658529
"1100001G20Rik",183.642838918535,1.51488700098526,0.366085306723441,4.13807102651537,3.50237959966928e-05,0.00110829773534664
"1110001A16Rik",72.2249858269999,-1.35031043301903,0.619126892657708,-2.18099140746833,0.0291840520293869,0.138580714842408
"1110001J03Rik",58.735805949931,-2.79833588717417,0.676927098249172,-4.13388073015822,3.56688630156398e-05,0.00111980531088745
"1110002B05Rik",304.136625807645,0.590054590068714,0.297203976353489,1.9853522732378,0.0471052919989537,0.189467311742094
"1110002E22Rik",633.15923039344,-2.58583973536361,0.499974790050103,-5.17194023943584,2.31675685494968e-07,2.26232017547449e-05
"1110002L01Rik",9.09324174299123,-0.661411142912973,0.807481875393106,-0.819103391752265,0.412727426945894,0.67137911340709
"1110002N22Rik",40.2564899539088,-1.54057806316254,0.615654418175307,-2.50234225188954,0.0123374592747887,0.0782426288291752
"1110003E01Rik",305.917549959899,-0.1583042453667,0.308191756436583,-0.51365502827547,0.607493199175876,0.810856960275255
"1110003O08Rik",45.183139272194,-1.37324619847728,0.711972751450842,-1.92879038654065,0.0537568897749996,0.206366145596434
"1110004E09Rik",31.8416455799989,-0.896341806531208,0.621098023538167,-1.44315675233529,0.148976319234755,0.383224520726367
"1110004F10Rik",108.071991229009,-0.729577528875384,0.344872493307633,-2.11549933100807,0.0343874118868981,0.155142980443242
"1110005A03Rik",134.469926740525,-1.52817501038968,0.433060611569107,-3.52877858102276,0.000417482276764262,0.00673258905699773
"1110006G14Rik",8.98271407793854,-1.57169919351335,0.957724632194747,-1.64107629759047,0.100781578227998,0.303182835126639
"1110007C09Rik",89.8450883988482,-1.9144764950785,0.521303427516666,-3.6724801603521,0.000240207805193542,0.00459427251949732
"1110008E08Rik",0,NA,NA,NA,NA,NA
"1110008F13Rik",37.5739876523205,-0.731690073893002,0.496373456304221,-1.47407171878376,0.140462282182273,0.369209876411336
"1110008J03Rik",16.0240213697266,-0.527992662682955,0.616757096783116,-0.85607877953389,0.391954205465961,0.655329316008583
"1110008L16Rik",37.4982026053848,0.336062730572747,0.506440808750986,0.663577509485392,0.506960755851633,0.743220483991246
"1110008P14Rik",58.0867225713606,-1.28339618201861,0.457845310830923,-2.80312182227975,0.00506105484458685,0.0420881974719378
"1110012D08Rik",19.2283301524287,0.208081774812567,0.60909978727932,0.341621814944331,0.73263551794479,0.879969085472354
"1110012J17Rik",21.928934118211,-1.09623389852786,0.562301306778899,-1.94954890787565,0.0512299081003303,0.200301264365747
"1110012L19Rik",53.5425512523301,-0.89811541048679,0.580455338020094,-1.54726014502721,0.121800528042707,0.339729975702955
"1110014N23Rik",64.4319294895677,0.479932789977863,0.377220141576148,1.27228834593124,0.20327068778183,0.457114938884344
"1110017D15Rik",0.839838643286038,-1.20800806542718,2.41465776977205,-0.500281274037944,0.616877037708613,NA
"1110017F19Rik",3.69727524228943,3.17442303236759,1.62361710427209,1.95515495865065,0.0505647830407458,NA
"1110018G07Rik",145.527113408123,-0.0724830165655736,0.34511817097274,-0.210023761893716,0.833649127309352,0.928386950724144
"1110018J18Rik",330.304273107714,-0.785255519967799,0.256571334085283,-3.0605738663961,0.00220913261040635,0.0229073379542918
"1110020G09Rik",131.007168253456,-1.02273600782429,0.381399216741043,-2.68153672826941,0.00732848692800145,0.0538749851778632
"1110021J02Rik",34.001704417367,0.450148250455696,0.519331313334337,0.866784341513213,0.386060183174079,0.650390873154248
"1110021L09Rik",71.8189707520546,0.408227093485076,0.398118477891654,1.02539097317702,0.305178745728827,0.57329518420462
"1110025L11Rik",7.28986216815357,-0.669573968794996,1.56145688854234,-0.428813612279785,0.668058871855181,0.846822464882557
"1110028C15Rik",381.977408576408,-0.345963591724728,0.297728141865881,-1.16201172504739,0.245230702268557,0.5073222105548
"1110031I02Rik",18.5898164305652,-0.939473710022389,0.691178224199709,-1.35923511061155,0.174072098736148,0.419564998430999
"1110032A03Rik",84.6103079598101,-0.49522638773117,0.338638431663544,-1.46240456317494,0.143630379727403,0.374412832315932
"1110032A04Rik",1.03931555466356,-1.55742131645637,2.67703215576894,-0.581771613426522,0.560720526981248,NA
"1110032F04Rik",0.181849938772583,0.55561543861925,4.44658174817101,0.124953384439134,0.900560454838858,NA
"1110034A24Rik",19.9287770786462,0.233585156277256,0.585956382984109,0.398639153118656,0.690159107863625,0.859163344272276
"1110034B05Rik",34.4344287860061,0.102624657109193,0.451216585649475,0.227439904411928,0.820081693974914,0.921571953190563
"1110034G24Rik",28.4854552438752,-0.229212115096244,0.521112431932174,-0.439851558033982,0.660044622859733,0.842110078235262
"1110037F02Rik",300.958767145343,-0.00522445171123536,0.268053228410805,-0.0194903517566616,0.984449933765464,0.994256954044726
"1110038D17Rik",148.706248497863,-0.976801484691541,0.420340098242492,-2.32383607649068,0.0201342813720848,0.107470609188288
"1110038F14Rik",40.0610341808396,-0.386882349252947,0.432768418375975,-0.89397084635884,0.371337489793993,0.6387345145054
"1110049F12Rik",51.3582226481236,-0.0285596083481076,0.479631409369854,-0.0595449084238031,0.95251809715917,0.980547830324829
"1110051M20Rik",83.1510173745638,-0.462776063802454,0.35609836172009,-1.29957369522025,0.193747120160995,0.444991337459295
"1110054O05Rik",54.2885605849047,0.458795317605573,0.408578367051347,1.1229065330028,0.261477192618774,0.526027865888906
"1110057K04Rik",202.977367944254,0.46741786192409,0.315940968488988,1.47944682248571,0.139020933926382,0.367336085712708
"1110057P08Rik",6.27005409966135,-0.0848641330646785,4.19740532286887,-0.020218236395306,0.983869280319099,0.994152174436504
"1110058L19Rik",74.2294774671023,-1.97995450987161,0.743748640485579,-2.66212857690595,0.00776482116915101,0.0559276405099824
"1110059E24Rik",53.4084413503841,-0.0965531045864438,0.446730803929746,-0.216132632308087,0.828884363894915,0.925329809237998
"1110059G10Rik",40.2925122810545,-0.499578456993822,0.465804823729802,-1.0725059757724,0.283492831341184,0.549937456864176
"1110059M19Rik",2.80218498424555,3.47915044095677,1.74860575315265,1.98967116211532,0.0466271714141328,NA
"1110065P20Rik",19.0778051670892,-1.65544588733554,0.715658609143133,-2.3131781916487,0.02071284408601,0.109361390665732
"1110067D22Rik",671.429847542505,-0.447820401713559,0.266162384363272,-1.68250822814373,0.0924703307418751,0.287302411559326
"1190002H23Rik",167.623328687963,0.0475948489421923,0.53094882042573,0.0896411237980139,0.928572403870935,0.972054386873638
"1190002N15Rik",136.791708036895,0.0905309894304778,0.365481508067407,0.247703337739815,0.804363949197332,0.914358633593215
"1190003J15Rik",52.4385166948747,2.53600459549049,0.648881565093169,3.90827037153747,9.29592428960862e-05,0.00231469652548013
