"","UpstreamRegulator","X","Group","Tissue","pval","padj","ES","NES","nMoreExtreme","size"
"17","ACKR2",17,"LTAL_vs_STDR","Lung",0.000193050193050193,0.000193050193050193,0.636266452038595,2.03945027991246,0,42
"18","ACKR2",18,"Young_vs_LTAL","Lung",0.000832223701731025,0.000832223701731025,-0.603668235563575,-1.88162703730139,4,42
"19","ACKR2",19,"LTAL_vs_LTDR","Muscle",0.000567214974475326,0.000567214974475326,0.633304066028396,1.9761516811398,1,40
"20","ACKR2",20,"LTAL_vs_STDR","Muscle",0.0160972992309068,0.0160972992309068,0.574387109734627,1.60182443240717,89,40
"21","ACKR2",21,"Young_vs_LTAL","Muscle",0.000549450549450549,0.000549450549450549,-0.703404140202498,-1.7906838671907,3,39
"22","ACKR2",22,"LTAL_vs_LTDR","Skin",0.000227427791676143,0.000227427791676143,-0.752852293221064,-2.21144829402568,0,39
"23","ACKR2",23,"LTAL_vs_STDR","Skin",0.00130378096479791,0.00130378096479791,-0.560393885591993,-2.00160551378507,0,41
"24","ACKR2",24,"Young_vs_LTAL","Skin",0.00101781170483461,0.00101781170483461,0.548515371860578,1.82899454461281,3,38
"25","APP",1,"LTAL_vs_LTDR","Blood",0.000536193029490617,0.000536193029490617,-0.330932327036059,-1.54896833338197,1,245
"26","APP",2,"LTAL_vs_STDR","Blood",0.00213219616204691,0.00213219616204691,-0.30146571363456,-1.38357838549733,6,257
"27","APP",3,"Young_vs_LTAL","Blood",0.00131694468832309,0.00131694468832309,0.311362128237689,1.42539892064248,2,275
"28","APP",4,"LTAL_vs_LTDR","Brain",0.0011846937566639,0.0011846937566639,-0.386386961986588,-1.45893578624168,9,345
"29","APP",5,"LTAL_vs_STDR","Brain",0.046655941162951,0.046655941162951,-0.274632954828813,-1.23130666578179,202,339
"30","APP",6,"Young_vs_LTAL","Brain",0.00154798761609907,0.00154798761609907,0.410493774291623,1.71484139675192,0,350
"31","APP",7,"LTAL_vs_LTDR","Heart",0.00113250283125708,0.00113250283125708,-0.420073658072192,-1.92811231075155,0,344
"32","APP",8,"LTAL_vs_STDR","Heart",0.000105943426210404,0.000105943426210404,-0.43138826879967,-1.61702049644225,0,334
"33","APP",9,"Young_vs_LTAL","Heart",0.578115623124625,0.578115623124625,0.399390127711366,0.968756319766424,5779,341
"34","APP",10,"LTAL_vs_LTDR","Kidney",0.00011983223487118,0.00011983223487118,-0.478052791480717,-1.7937013199103,0,349
"35","APP",11,"LTAL_vs_STDR","Kidney",0.000509424350483953,0.000509424350483953,-0.383504020079535,-1.67752669840807,0,348
"36","APP",12,"Young_vs_LTAL","Kidney",0.000144717800289436,0.000144717800289436,0.506512418198341,1.84833907364422,0,347
"37","APP",13,"LTAL_vs_LTDR","Liver",0.000115446779034865,0.000115446779034865,-0.419417416187377,-1.6774329418069,0,301
"38","APP",14,"LTAL_vs_STDR","Liver",0.000294898260100265,0.000294898260100265,-0.417327838079271,-1.76889305896644,0,311
"39","APP",15,"Young_vs_LTAL","Liver",0.000259134490800726,0.000259134490800726,0.421609738053004,1.64032122153277,1,294
"40","APP",16,"LTAL_vs_LTDR","Lung",0.000256410256410256,0.000256410256410256,-0.390018998504828,-1.73967429935285,0,352
"41","APP",17,"LTAL_vs_STDR","Lung",0.0861782616718952,0.0861782616718952,-0.2863487647976,-1.21154340109497,466,344
"42","APP",18,"Young_vs_LTAL","Lung",0.000368188512518409,0.000368188512518409,0.411028328183844,1.88972369355035,0,357
"43","APP",19,"LTAL_vs_LTDR","Muscle",0.00742390497401633,0.00742390497401633,0.305300286273448,1.31905038510239,9,332
"44","APP",20,"LTAL_vs_STDR","Muscle",0.138988737119578,0.138988737119578,-0.30769688473558,-1.15977211397773,579,332
"45","APP",21,"Young_vs_LTAL","Muscle",0.00699300699300699,0.00699300699300699,0.291350860694495,1.25392358141855,1,343
"46","APP",22,"LTAL_vs_LTDR","Skin",0.00250294464075383,0.00250294464075383,0.389945997978719,1.48228686635826,16,331
"47","APP",23,"LTAL_vs_STDR","Skin",1,1,0.214088142977802,0.499545083150932,9999,341
"48","APP",24,"Young_vs_LTAL","Skin",0.132539184952978,0.132539184952978,-0.283806948007135,-1.16200467507177,1056,316
"49","Brd4",1,"LTAL_vs_LTDR","Blood",0.0168342807170966,0.0168342807170966,-0.488932103943562,-1.59710264352982,76,31
"50","Brd4",2,"LTAL_vs_STDR","Blood",0.024581589958159,0.024581589958159,0.475810016470753,1.52774673273364,140,40
"51","Brd4",3,"Young_vs_LTAL","Blood",0.489878542510121,0.489878542510121,-0.31725183377166,-0.978528695517848,3024,40
"52","Brd4",4,"LTAL_vs_LTDR","Brain",0.000156764383132152,0.000156764383132152,-0.695850952723267,-2.04525387390003,0,47
"53","Brd4",5,"LTAL_vs_STDR","Brain",0.000204792135981978,0.000204792135981978,-0.668926121621541,-2.23492363619218,0,46
"54","Brd4",6,"Young_vs_LTAL","Brain",0.000340367597004765,0.000340367597004765,0.600144597157994,1.89896451644971,0,47
"55","Brd4",7,"LTAL_vs_LTDR","Heart",0.000341180484476288,0.000341180484476288,-0.54264439343204,-1.89834880573565,0,52
"56","Brd4",8,"LTAL_vs_STDR","Heart",0.000142146410803127,0.000142146410803127,-0.754089700385846,-2.2589687796073,0,49
"57","Brd4",9,"Young_vs_LTAL","Heart",0.102864287338031,0.102864287338031,0.616775460166406,1.38921664517748,904,50
"58","Brd4",10,"LTAL_vs_LTDR","Kidney",0.000153186274509804,0.000153186274509804,-0.660343493224101,-1.96652287410672,0,52
"59","Brd4",11,"LTAL_vs_STDR","Kidney",0.00315291644771414,0.00315291644771414,-0.510865161919881,-1.70147754139123,11,53
"60","Brd4",12,"Young_vs_LTAL","Kidney",0.000160978750804894,0.000160978750804894,0.683375783046411,1.97650163024706,0,54
"61","Brd4",13,"LTAL_vs_LTDR","Liver",0.000148875986303409,0.000148875986303409,-0.672504757968259,-2.13821340756757,0,50
"62","Brd4",14,"LTAL_vs_STDR","Liver",0.00023719165085389,0.00023719165085389,-0.625597610038347,-2.03710865011339,0,50
"63","Brd4",15,"Young_vs_LTAL","Liver",0.00301922771333227,0.00301922771333227,0.574718382404523,1.76627855926837,18,50
"64","Brd4",16,"LTAL_vs_LTDR","Lung",0.0525729561149477,0.0525729561149477,-0.407139452086009,-1.38419135582084,235,53
"65","Brd4",17,"LTAL_vs_STDR","Lung",0.01578627808136,0.01578627808136,-0.51287748494183,-1.65470302429772,77,52
"66","Brd4",18,"Young_vs_LTAL","Lung",0.340841828345939,0.340841828345939,-0.331686344878424,-1.07831809900133,2072,53
"67","Brd4",19,"LTAL_vs_LTDR","Muscle",0.00662550820659539,0.00662550820659539,-0.618958785057191,-1.77876378520742,43,49
"68","Brd4",20,"LTAL_vs_STDR","Muscle",0.361637468716482,0.361637468716482,0.365868531288482,1.06571285288385,2022,51
"69","Brd4",21,"Young_vs_LTAL","Muscle",0.131589701675521,0.131589701675521,0.370525349307919,1.23510858145367,321,51
"70","Brd4",22,"LTAL_vs_LTDR","Skin",0.0939110070257611,0.0939110070257611,-0.438164915559813,-1.35282187152154,400,50
"71","Brd4",23,"LTAL_vs_STDR","Skin",0.0760233918128655,0.0760233918128655,-0.350793836419094,-1.3216781137169,38,50
"72","Brd4",24,"Young_vs_LTAL","Skin",0.676383012067074,0.676383012067074,-0.273016216505801,-0.876058265841311,4315,51
"73","CEBPA",1,"LTAL_vs_LTDR","Blood",0.0272774060730829,0.0272774060730829,-0.291640666368714,-1.32345067161622,105,184
"74","CEBPA",2,"LTAL_vs_STDR","Blood",0.125746668708837,0.125746668708837,0.28277785706871,1.17776509686951,820,201
"75","CEBPA",3,"Young_vs_LTAL","Blood",0.0199667221297837,0.0199667221297837,0.292616333723287,1.29804875998156,47,203
"76","CEBPA",4,"LTAL_vs_LTDR","Brain",0.000880171004652332,0.000880171004652332,-0.417907150589917,-1.5345410083626,6,244
"77","CEBPA",5,"LTAL_vs_STDR","Brain",0.0133767172812726,0.0133767172812726,0.330671390599382,1.38630562511176,73,240
"78","CEBPA",6,"Young_vs_LTAL","Brain",0.0592235139284931,0.0592235139284931,-0.396704939149192,-1.27775611561881,539,249
"79","CEBPA",7,"LTAL_vs_LTDR","Heart",0.074220515137822,0.074220515137822,0.330569336789083,1.23204537903532,656,258
"80","CEBPA",8,"LTAL_vs_STDR","Heart",0.1335688265813,0.1335688265813,-0.325395728459334,-1.19872802251354,1209,252
"81","CEBPA",9,"Young_vs_LTAL","Heart",0.000100230530219505,0.000100230530219505,0.65594393188453,1.58125561797771,0,254
"82","CEBPA",10,"LTAL_vs_LTDR","Kidney",0.0216830149716056,0.0216830149716056,0.307533888726163,1.2714544683763,41,262
"83","CEBPA",11,"LTAL_vs_STDR","Kidney",0.000509035377958768,0.000509035377958768,0.42996867601185,1.60254577202755,3,260
"84","CEBPA",12,"Young_vs_LTAL","Kidney",0.0688158710477371,0.0688158710477371,-0.335212926952345,-1.23396265145971,221,261
"85","CEBPA",13,"LTAL_vs_LTDR","Liver",0.00678130297892952,0.00678130297892952,-0.366854637676678,-1.44157885009979,55,231
"86","CEBPA",14,"LTAL_vs_STDR","Liver",0.000583260425780111,0.000583260425780111,-0.388375951173353,-1.59744658909525,1,231
"87","CEBPA",15,"Young_vs_LTAL","Liver",0.00504843771319416,0.00504843771319416,0.382924737277622,1.46281690650587,36,225
"88","CEBPA",16,"LTAL_vs_LTDR","Lung",0.179118928513797,0.179118928513797,0.26899992699378,1.12324101451315,1109,268
"89","CEBPA",17,"LTAL_vs_STDR","Lung",0.000199242877067145,0.000199242877067145,0.388495331192451,1.64430843889189,0,261
"90","CEBPA",18,"Young_vs_LTAL","Lung",0.000337723741979061,0.000337723741979061,0.415915810322198,1.84151141808074,0,267
"91","CEBPA",19,"LTAL_vs_LTDR","Muscle",0.000558347292015634,0.000558347292015634,0.466258635348616,1.95541878518961,0,248
"92","CEBPA",20,"LTAL_vs_STDR","Muscle",0.0197907188353048,0.0197907188353048,-0.386650417949865,-1.40499111206556,86,252
"93","CEBPA",21,"Young_vs_LTAL","Muscle",0.184113624408206,0.184113624408206,-0.366053204189422,-1.15386629384273,1749,252
"94","CEBPA",22,"LTAL_vs_LTDR","Skin",0.0607879347491536,0.0607879347491536,0.342654503491008,1.26735574914181,394,259
"95","CEBPA",23,"LTAL_vs_STDR","Skin",0.916391639163916,0.916391639163916,0.34734742170584,0.810044677958686,9162,263
"96","CEBPA",24,"Young_vs_LTAL","Skin",0.00128518185323223,0.00128518185323223,-0.373970599005187,-1.49852212191539,9,257
"97","CEBPB",1,"LTAL_vs_LTDR","Blood",0.00363989322979859,0.00363989322979859,-0.359042363491604,-1.53682459788363,14,128
"98","CEBPB",2,"LTAL_vs_STDR","Blood",0.184402795425667,0.184402795425667,0.289340128978309,1.15349729998925,1160,143
"99","CEBPB",3,"Young_vs_LTAL","Blood",0.175333801827126,0.175333801827126,0.26698413462775,1.13252467030122,498,144
"100","CEBPB",4,"LTAL_vs_LTDR","Brain",0.00013259082471493,0.00013259082471493,-0.489550940024449,-1.72226046683154,0,164
"101","CEBPB",5,"LTAL_vs_STDR","Brain",0.0385782401387083,0.0385782401387083,-0.31957282774491,-1.316038225592,177,164
"102","CEBPB",6,"Young_vs_LTAL","Brain",0.367817437097718,0.367817437097718,-0.336507551327159,-1.05340267594374,3142,171
"103","CEBPB",7,"LTAL_vs_LTDR","Heart",0.026458208057727,0.026458208057727,-0.303476914831814,-1.29445992070508,43,178
"104","CEBPB",8,"LTAL_vs_STDR","Heart",0.136247975942632,0.136247975942632,-0.341940539119506,-1.21654929816532,1177,176
"105","CEBPB",9,"Young_vs_LTAL","Heart",0.108997065074385,0.108997065074385,0.52381003687168,1.26632793426624,1076,176
"106","CEBPB",10,"LTAL_vs_LTDR","Kidney",0.0801094177413052,0.0801094177413052,-0.35184270540677,-1.24103594327862,614,183
"107","CEBPB",11,"LTAL_vs_STDR","Kidney",0.0545587696814354,0.0545587696814354,-0.302727612308705,-1.23536559907168,148,183
"108","CEBPB",12,"Young_vs_LTAL","Kidney",0.0122137404580153,0.0122137404580153,0.40621488247694,1.39290436355077,79,183
"109","CEBPB",13,"LTAL_vs_LTDR","Liver",0.0334177215189873,0.0334177215189873,-0.361700474414374,-1.36738213747017,263,163
"110","CEBPB",14,"LTAL_vs_STDR","Liver",0.00649702219815918,0.00649702219815918,-0.373013565687106,-1.46615122029372,23,162
"111","CEBPB",15,"Young_vs_LTAL","Liver",0.000421111734980348,0.000421111734980348,0.464276134909693,1.69217435566125,2,159
"112","CEBPB",16,"LTAL_vs_LTDR","Lung",0.149661508704062,0.149661508704062,-0.275800003615807,-1.14487846207024,618,183
"113","CEBPB",17,"LTAL_vs_STDR","Lung",0.574184280730556,0.574184280730556,0.233744066798224,0.952176573352452,2797,179
"114","CEBPB",18,"Young_vs_LTAL","Lung",0.00222504767959313,0.00222504767959313,0.356959010104831,1.52226492257834,6,181
"115","CEBPB",19,"LTAL_vs_LTDR","Muscle",0.00286396181384248,0.00286396181384248,0.367331304358824,1.48089643069382,5,175
"116","CEBPB",20,"LTAL_vs_STDR","Muscle",0.32903981264637,0.32903981264637,-0.302496006527825,-1.0564769972969,1404,171
"117","CEBPB",21,"Young_vs_LTAL","Muscle",0.342340355134002,0.342340355134002,-0.35065893627102,-1.07658546812557,3103,170
"118","CEBPB",22,"LTAL_vs_LTDR","Skin",0.65230242688239,0.65230242688239,0.257393976764834,0.912575374418124,4192,173
"119","CEBPB",23,"LTAL_vs_STDR","Skin",0.943443443443443,0.943443443443443,0.314701689713334,0.729526495235934,9424,176
"120","CEBPB",24,"Young_vs_LTAL","Skin",0.236961607265722,0.236961607265722,-0.290028705687154,-1.11265313571259,1721,165
"121","CGAS",1,"LTAL_vs_LTDR","Blood",0.000206185567010309,0.000206185567010309,-0.944242663588964,-2.34535718669625,0,11
"122","CGAS",2,"LTAL_vs_STDR","Blood",0.00319693094629156,0.00319693094629156,-0.712854373151288,-1.79075025519455,14,12
"123","CGAS",3,"Young_vs_LTAL","Blood",0.000900698040981761,0.000900698040981761,0.777421261865885,1.89552526689724,3,11
"124","CGAS",4,"LTAL_vs_LTDR","Brain",0.211660777385159,0.211660777385159,-0.549020262350847,-1.24826166970707,1197,13
"125","CGAS",5,"LTAL_vs_STDR","Brain",0.641345960104775,0.641345960104775,-0.345101870393023,-0.855955107720349,3182,13
"126","CGAS",6,"Young_vs_LTAL","Brain",0.00023719165085389,0.00023719165085389,0.907833905397583,2.13309446609255,0,13
"127","CGAS",7,"LTAL_vs_LTDR","Heart",0.00986342943854325,0.00986342943854325,-0.671529068922219,-1.75759079203246,38,15
"128","CGAS",8,"LTAL_vs_STDR","Heart",0.000166944908180301,0.000166944908180301,-0.877045665863597,-2.03984010529866,0,14
"129","CGAS",9,"Young_vs_LTAL","Heart",0.270365168539326,0.270365168539326,0.620534515637646,1.22050066892437,1924,15
"130","CGAS",10,"LTAL_vs_LTDR","Kidney",0.000171467764060357,0.000171467764060357,-0.869528844919576,-2.00081571877655,0,14
"131","CGAS",11,"LTAL_vs_STDR","Kidney",0.000215285252960172,0.000215285252960172,-0.828769331171496,-2.05149810037403,0,14
"132","CGAS",12,"Young_vs_LTAL","Kidney",0.000983767830791933,0.000983767830791933,0.804492322937368,1.80862025281918,5,15
"133","CGAS",13,"LTAL_vs_LTDR","Liver",0.00764266304347826,0.00764266304347826,-0.721344080411053,-1.7396556574309,44,14
"134","CGAS",14,"LTAL_vs_STDR","Liver",0.000212765957446809,0.000212765957446809,-0.828198445498242,-2.02487651874571,0,14
"135","CGAS",15,"Young_vs_LTAL","Liver",0.118215352186896,0.118215352186896,0.581533953712844,1.37771313414967,672,14
"136","CGAS",16,"LTAL_vs_LTDR","Lung",0.0152477763659466,0.0152477763659466,-0.655876889756145,-1.67789984640968,71,15
"137","CGAS",17,"LTAL_vs_STDR","Lung",0.0118585156409732,0.0118585156409732,-0.729376310049465,-1.79623445887703,57,14
"138","CGAS",18,"Young_vs_LTAL","Lung",0.00110668437361664,0.00110668437361664,0.738390216237889,1.92541390178006,4,15
"139","CGAS",19,"LTAL_vs_LTDR","Muscle",0.124101020237498,0.124101020237498,-0.612263678654675,-1.38383004996717,741,13
"140","CGAS",20,"LTAL_vs_STDR","Muscle",0.0529772329246935,0.0529772329246935,-0.693518712558116,-1.56812485389698,241,13
"141","CGAS",21,"Young_vs_LTAL","Muscle",0.00810742335951356,0.00810742335951356,0.719956588173797,1.7410326545552,31,13
"142","CGAS",22,"LTAL_vs_LTDR","Skin",0.00356405927593322,0.00356405927593322,0.806971913986131,1.82733518746413,18,13
"143","CGAS",23,"LTAL_vs_STDR","Skin",0.676799397060671,0.676799397060671,0.430662988596109,0.83738441111925,5387,14
"144","CGAS",24,"Young_vs_LTAL","Skin",0.390072170392536,0.390072170392536,-0.446596021167686,-1.06472030986752,2215,13
"145","CLPP",1,"LTAL_vs_LTDR","Blood",0.42258064516129,0.42258064516129,0.286439559867362,1.01640715698401,2357,56
"146","CLPP",2,"LTAL_vs_STDR","Blood",0.89125655335701,0.89125655335701,0.218902735476246,0.750349278577217,5269,57
"147","CLPP",3,"Young_vs_LTAL","Blood",0.717127758781473,0.717127758781473,-0.259290248720595,-0.85677776610817,4613,58
"148","CLPP",4,"LTAL_vs_LTDR","Brain",0.0673091401897305,0.0673091401897305,-0.448463692087614,-1.37270950942496,446,59
"149","CLPP",5,"LTAL_vs_STDR","Brain",0.00020550760378134,0.00020550760378134,-0.559347903197457,-1.94281160186616,0,59
"150","CLPP",6,"Young_vs_LTAL","Brain",0.992750649705923,0.992750649705923,-0.201473577235772,-0.555266821023316,7257,59
"151","CLPP",7,"LTAL_vs_LTDR","Heart",0.000696378830083565,0.000696378830083565,-0.502717173972421,-1.80435005436497,1,59
"152","CLPP",8,"LTAL_vs_STDR","Heart",0.000132432790358893,0.000132432790358893,-0.777661394937384,-2.39863212799299,0,59
"153","CLPP",9,"Young_vs_LTAL","Heart",0.746795943385713,0.746795943385713,0.347967626529251,0.794310806486553,6700,59
"154","CLPP",10,"LTAL_vs_LTDR","Kidney",0.122888324114217,0.122888324114217,-0.417942148676014,-1.2706094405365,821,59
"155","CLPP",11,"LTAL_vs_STDR","Kidney",0.739733478379113,0.739733478379113,-0.25097311184569,-0.862464781826652,2719,59
"156","CLPP",12,"Young_vs_LTAL","Kidney",0.00190597204574333,0.00190597204574333,0.584073077509002,1.71043308595569,11,59
"157","CLPP",13,"LTAL_vs_LTDR","Liver",0.233012498204281,0.233012498204281,-0.357488410730643,-1.16748461989768,1621,59
"158","CLPP",14,"LTAL_vs_STDR","Liver",0.1760758907913,0.1760758907913,-0.35876697711971,-1.20599340859114,760,59
"159","CLPP",15,"Young_vs_LTAL","Liver",0.989981045220688,0.989981045220688,-0.173416566904867,-0.595486985473086,3655,59
"160","CLPP",16,"LTAL_vs_LTDR","Lung",0.978592162554427,0.978592162554427,0.188971067912424,0.638370045408339,5393,59
"161","CLPP",17,"LTAL_vs_STDR","Lung",0.999799919967987,0.999799919967987,0.122396006655574,0.41874938949019,4996,59
"162","CLPP",18,"Young_vs_LTAL","Lung",0.001657824933687,0.001657824933687,-0.537332785243524,-1.78970659665744,9,59
"163","CLPP",19,"LTAL_vs_LTDR","Muscle",0.000145687645687646,0.000145687645687646,-0.737889372853011,-2.1796319910328,0,59
"164","CLPP",20,"LTAL_vs_STDR","Muscle",0.224835203990736,0.224835203990736,0.3898205902666,1.16620041224969,1261,59
"165","CLPP",21,"Young_vs_LTAL","Muscle",0.0306748466257669,0.0306748466257669,0.421263135169525,1.43996654611772,69,59
"166","CLPP",22,"LTAL_vs_LTDR","Skin",0.000235682300259251,0.000235682300259251,-0.673495983460205,-2.13349649184418,0,59
"167","CLPP",23,"LTAL_vs_STDR","Skin",0.00268096514745308,0.00268096514745308,-0.797518107098841,-3.14167559905474,0,59
"168","CLPP",24,"Young_vs_LTAL","Skin",0.000270124257158293,0.000270124257158293,0.781037264274928,2.83837462839156,0,59
"169","CSF1",1,"LTAL_vs_LTDR","Blood",0.0446358653093187,0.0446358653093187,-0.287163520320457,-1.28576307280569,170,167
"170","CSF1",2,"LTAL_vs_STDR","Blood",0.614366154314412,0.614366154314412,0.229574056582913,0.939153232793794,4036,180
"171","CSF1",3,"Young_vs_LTAL","Blood",0.645967741935484,0.645967741935484,-0.235710636662788,-0.92139787219725,4805,179
"172","CSF1",4,"LTAL_vs_LTDR","Brain",0.308769633507853,0.308769633507853,-0.299135482957277,-1.07215443426401,2358,185
"173","CSF1",5,"LTAL_vs_STDR","Brain",0.311508668388049,0.311508668388049,0.264058221966838,1.06565837183604,1688,184
"174","CSF1",6,"Young_vs_LTAL","Brain",0.0189612530915087,0.0189612530915087,0.326586435537325,1.28902519729372,22,186
"175","CSF1",7,"LTAL_vs_LTDR","Heart",0.00130123617436565,0.00130123617436565,-0.355362364593079,-1.53056460714312,1,194
"176","CSF1",8,"LTAL_vs_STDR","Heart",0.00972762645914397,0.00972762645914397,-0.413050939091335,-1.48166763821758,84,190
"177","CSF1",9,"Young_vs_LTAL","Heart",0.432465172622653,0.432465172622653,0.42706786571511,1.03203754486514,4283,192
"178","CSF1",10,"LTAL_vs_LTDR","Kidney",0.000263157894736842,0.000263157894736842,-0.446222765856559,-1.59301740490102,1,193
"179","CSF1",11,"LTAL_vs_STDR","Kidney",0.00237906423473434,0.00237906423473434,-0.352870799025106,-1.45592156455232,5,194
"180","CSF1",12,"Young_vs_LTAL","Kidney",0.000308641975308642,0.000308641975308642,0.470419386121466,1.62793652417193,1,194
"181","CSF1",13,"LTAL_vs_LTDR","Liver",0.141545042778057,0.141545042778057,-0.312632575489532,-1.1975478825737,1124,180
"182","CSF1",14,"LTAL_vs_STDR","Liver",0.0283885332591149,0.0283885332591149,-0.331027369495506,-1.32492939186098,101,179
"183","CSF1",15,"Young_vs_LTAL","Liver",0.0235942356597909,0.0235942356597909,0.372649466242818,1.38511040620838,166,177
"184","CSF1",16,"LTAL_vs_LTDR","Lung",0.430888813788442,0.430888813788442,0.250529490596599,1.00895660799737,2549,195
"185","CSF1",17,"LTAL_vs_STDR","Lung",0.465057426513529,0.465057426513529,-0.247804827847154,-0.986525830466996,2388,194
"186","CSF1",18,"Young_vs_LTAL","Lung",0.00233177881412392,0.00233177881412392,0.359905762536778,1.54331466547707,6,196
"187","CSF1",19,"LTAL_vs_LTDR","Muscle",0.246474399695083,0.246474399695083,-0.323900301906809,-1.1217417469942,1939,185
"188","CSF1",20,"LTAL_vs_STDR","Muscle",0.253267973856209,0.253267973856209,-0.313623282538501,-1.10435256854304,1084,185
"189","CSF1",21,"Young_vs_LTAL","Muscle",0.00114810562571757,0.00114810562571757,0.383911899943419,1.55386182173216,0,182
"190","CSF1",22,"LTAL_vs_LTDR","Skin",0.486797887662026,0.486797887662026,0.276176178245034,0.984541476497135,3041,186
"191","CSF1",23,"LTAL_vs_STDR","Skin",0.999699939987998,0.999699939987998,0.203554216378204,0.471379070448558,9994,189
"192","CSF1",24,"Young_vs_LTAL","Skin",0.0357976653696498,0.0357976653696498,0.293188819748962,1.27435771481906,91,183
"193","CSF2",1,"LTAL_vs_LTDR","Blood",0.000276395798783858,0.000276395798783858,-0.364576033112395,-1.74753621953102,0,295
"194","CSF2",2,"LTAL_vs_STDR","Blood",0.000342348510783978,0.000342348510783978,-0.359554231589904,-1.68841827240717,0,306
"195","CSF2",3,"Young_vs_LTAL","Blood",0.00421052631578947,0.00421052631578947,0.292824819340528,1.36745996822925,7,315
"196","CSF2",4,"LTAL_vs_LTDR","Brain",0.000119889701474643,0.000119889701474643,-0.501978338059276,-1.88735639152551,0,328
"197","CSF2",5,"LTAL_vs_STDR","Brain",0.0031312905390293,0.0031312905390293,-0.314157678561214,-1.39742856917834,13,324
"198","CSF2",6,"Young_vs_LTAL","Brain",0.00152905198776758,0.00152905198776758,0.43521861162953,1.82108498766401,0,323
"199","CSF2",7,"LTAL_vs_LTDR","Heart",0.00117924528301887,0.00117924528301887,-0.417270053018572,-1.91178080362951,0,353
"200","CSF2",8,"LTAL_vs_STDR","Heart",0.000105820105820106,0.000105820105820106,-0.55981665990935,-2.09228813299593,0,345
"201","CSF2",9,"Young_vs_LTAL","Heart",0.0404161664665866,0.0404161664665866,0.526164910467907,1.2775344902846,403,352
"202","CSF2",10,"LTAL_vs_LTDR","Kidney",0.00011983223487118,0.00011983223487118,-0.574784738417138,-2.15611087105636,0,347
"203","CSF2",11,"LTAL_vs_STDR","Kidney",0.000520833333333333,0.000520833333333333,-0.522629900699767,-2.28696031710417,0,345
"204","CSF2",12,"Young_vs_LTAL","Kidney",0.000144780657304184,0.000144780657304184,0.605221997691856,2.20984266028377,0,345
"205","CSF2",13,"LTAL_vs_LTDR","Liver",0.000113597637169147,0.000113597637169147,-0.428237055333845,-1.71723138993651,0,318
"206","CSF2",14,"LTAL_vs_STDR","Liver",0.000314663310258024,0.000314663310258024,-0.483545116511231,-2.05640023497498,0,312
"207","CSF2",15,"Young_vs_LTAL","Liver",0.000128122998078155,0.000128122998078155,0.508835553956352,1.99931989685149,0,307
"208","CSF2",16,"LTAL_vs_LTDR","Lung",0.000272851296043656,0.000272851296043656,-0.364682378381058,-1.6293379888416,0,352
"209","CSF2",17,"LTAL_vs_STDR","Lung",0.00490566037735849,0.00490566037735849,-0.34703974136767,-1.47297578260781,25,349
"210","CSF2",18,"Young_vs_LTAL","Lung",0.0434492869518859,0.0434492869518859,-0.300560087673662,-1.25704495613293,325,353
"211","CSF2",19,"LTAL_vs_LTDR","Muscle",0.00747925674886058,0.00747925674886058,-0.399767945451093,-1.44958891916962,63,327
"212","CSF2",20,"LTAL_vs_STDR","Muscle",0.0383883797337022,0.0383883797337022,0.33707349796628,1.26428546962739,221,336
"213","CSF2",21,"Young_vs_LTAL","Muscle",0.0029585798816568,0.0029585798816568,0.427569140726647,1.84552925071735,0,321
"214","CSF2",22,"LTAL_vs_LTDR","Skin",0.0673198482932996,0.0673198482932996,-0.295789395430886,-1.20023884408518,212,334
"215","CSF2",23,"LTAL_vs_STDR","Skin",1,1,0.211745237396894,0.49365297718471,10000,342
"216","CSF2",24,"Young_vs_LTAL","Skin",0.0383451059535822,0.0383451059535822,0.261593388688204,1.20967777565989,75,316
"217","DDX58",1,"LTAL_vs_LTDR","Blood",0.000218340611353712,0.000218340611353712,-0.691065143701741,-2.29036000317773,0,33
"218","DDX58",2,"LTAL_vs_STDR","Blood",0.000234246896228625,0.000234246896228625,-0.657652384788969,-2.20188946834044,0,36
"219","DDX58",3,"Young_vs_LTAL","Blood",0.00928553004900696,0.00928553004900696,0.494409722297282,1.62881615849545,35,35
"220","DDX58",4,"LTAL_vs_LTDR","Brain",0.0963418479974771,0.0963418479974771,-0.464192065890372,-1.34387156445047,610,43
"221","DDX58",5,"LTAL_vs_STDR","Brain",0.0624494745351657,0.0624494745351657,-0.429246773984247,-1.3976614683056,308,43
"222","DDX58",6,"Young_vs_LTAL","Brain",0.00033003300330033,0.00033003300330033,0.680122915167988,2.12773572641211,0,43
"223","DDX58",7,"LTAL_vs_LTDR","Heart",0.000646203554119548,0.000646203554119548,-0.534456639025862,-1.82003960310326,1,45
"224","DDX58",8,"LTAL_vs_STDR","Heart",0.000424748690358205,0.000424748690358205,-0.653891542763064,-1.93477480102718,2,45
"225","DDX58",9,"Young_vs_LTAL","Heart",0.365068334491545,0.365068334491545,0.489069893018976,1.09517671918868,3151,45
"226","DDX58",10,"LTAL_vs_LTDR","Kidney",0.00108763206960845,0.00108763206960845,-0.624684647075315,-1.81135581040021,6,45
"227","DDX58",11,"LTAL_vs_STDR","Kidney",0.000253678335870117,0.000253678335870117,-0.674788225741305,-2.18956661630833,0,45
