"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"0610007C21Rik",478.665507855334,0.29418613817621,0.255590468555827,1.15100590346135,0.249729806871844,0.646491723468467
"0610007L01Rik",855.790894283135,-0.0231093215466844,0.223242988856441,-0.10351644934097,0.917553094940755,0.977297563638401
"0610007P08Rik",518.643394685004,0.0539665887787258,0.182377661135074,0.295905696140914,0.767302100881757,0.937305068630354
"0610007P14Rik",214.232568733829,-0.0101933346423546,0.329751474163139,-0.0309121730789038,0.975339581850251,0.993123244368965
"0610007P22Rik",87.4250950506619,-0.108938372725572,0.379478709241281,-0.287073741089138,0.774055857901868,0.939715539611927
"0610009B22Rik",125.413948125532,-0.847728573685148,0.303365533230097,-2.79441294684641,0.00519940374439748,0.0896432684310568
"0610009D07Rik",461.72833418638,-0.35983776400831,0.25654633486498,-1.4026228992813,0.160729319569343,0.548907194443092
"0610009L18Rik",29.3166710831627,-0.379970674235665,0.486193587490182,-0.781521361063483,0.434495918201159,0.791906773139072
"0610009O20Rik",306.612635750731,0.259511705847262,0.233835870591156,1.10980280823124,0.267084008937231,0.664464992197367
"0610010F05Rik",402.898385136178,-0.17375809410439,0.180860810742607,-0.960728271597069,0.336688812212159,0.722845193656762
"0610010K14Rik",67.849853308267,-0.000802199406526979,0.385022338757854,-0.00208351393094491,0.998337597605038,0.999286523286786
"0610010O12Rik",1120.47678985364,-0.0921775740501493,0.37642905935625,-0.244873693353502,0.806554231328919,0.949768864714155
"0610011F06Rik",182.027874607129,-0.165966946879811,0.298078945001775,-0.556788561093515,0.577671900237891,0.872912336117118
"0610011L14Rik",384.111555386666,0.254124881945051,0.259023636404788,0.981087616065735,0.326549536839319,0.714502793354419
"0610012H03Rik",0.620508676465109,2.50699084657792,4.18233705933956,0.599423435033666,0.548890553214158,NA
"0610030E20Rik",347.914684033669,0.581628051876834,0.253157954882038,2.29749071937262,0.0215907918879689,0.20804875509258
"0610031J06Rik",441.849738808498,0.15094349738685,0.221226595874065,0.682302671568365,0.495047584119087,0.828150066114569
"0610037L13Rik",255.163950439908,-0.283336267477328,0.242156839076612,-1.17005271689926,0.241979754788156,0.638422964359661
"0610037P05Rik",354.184616068664,-0.405383662798057,0.232595925626062,-1.74286656873681,0.0813569249218437,0.401286431623534
"0610039K10Rik",31.3692267302144,0.838265910279531,0.638691502319278,1.31247387390554,0.189360295557253,0.586253430785506
"0610040J01Rik",120.286828632592,-0.489896368628373,0.393139436793416,-1.24611352303941,0.212722720837629,0.609794103307245
"0910001L09Rik",269.038549327866,-0.161673725347446,0.190534666473493,-0.848526561280321,0.396144786536868,0.765805820112667
"1100001G20Rik",191.106576336025,-1.12880881060184,0.379136518525956,-2.97731491281962,0.00290785160204474,0.06417732959423
"1110001A16Rik",98.5366172520426,-0.879583823481868,0.288250348327108,-3.05145797251114,0.00227732927253693,0.0547184934658324
"1110001J03Rik",103.032458377154,-0.150410646918067,0.404681098665171,-0.371676975806857,0.7101333695156,0.92094911026546
"1110002B05Rik",496.667037166461,-0.751358614421953,0.218840094084723,-3.43336817489701,0.000596132007782893,0.021971935476858
"1110002E22Rik",7.2173308971612,0.333878476500219,1.1850645435861,0.28173864310367,0.778143921325569,NA
"1110002L01Rik",33.6762935557425,0.418219437136479,0.45040876454439,0.928533079411827,0.353131116939776,0.734700874500682
"1110002N22Rik",80.7744846945704,-0.359176494899361,0.324822929799397,-1.10576089908794,0.268830023197756,0.667120187174638
"1110003E01Rik",1578.23801356277,-0.202855098834935,0.180463762963759,-1.12407663180376,0.260980517829718,0.658728946133117
"1110003O08Rik",82.1740035878664,0.911306649466018,0.31842241410937,2.86194253006639,0.00421053247257852,0.0796866241889925
"1110004E09Rik",202.371658471683,-0.543523203643515,0.464507064760223,-1.17010750724336,0.24195770773633,0.638422964359661
"1110004F10Rik",333.50967016598,-0.41436514012273,0.279454532475605,-1.48276407060566,0.138137105141662,0.513633125120686
"1110005A03Rik",174.012334262453,-0.419489182904599,0.218655109254846,-1.91849705380393,0.0550480153364101,0.341039554156718
"1110006G14Rik",3.24093305041933,1.03487874193312,1.3622724334503,0.759670912015762,0.447451320108161,NA
"1110007C09Rik",143.213290122674,0.415458172089371,0.267823222784723,1.55124028368263,0.120844111632319,0.48426331551924
"1110008E08Rik",0,NA,NA,NA,NA,NA
"1110008F13Rik",230.210416867703,-0.103977455365483,0.366689470999646,-0.283557242813727,0.776749707897214,0.940614730713981
"1110008J03Rik",56.0629144760428,0.0407386774984944,0.380758180817135,0.10699357111925,0.914794079982216,0.977297563638401
"1110008L16Rik",88.3640116883731,0.0312672568893455,0.354043683624816,0.0883146863946871,0.929626566510244,0.979873058558699
"1110008P14Rik",196.566139771953,-0.346616102357607,0.335185752899649,-1.03410153730902,0.301088697670401,0.695980419218171
"1110012D08Rik",42.4029981597194,0.473797985221749,0.498985170805128,0.949523178128243,0.342354589320257,0.727001033211902
"1110012J17Rik",1257.6974651915,0.353093965605017,0.265153203977874,1.33166018855455,0.182971877026959,0.57664693950587
"1110012L19Rik",125.900642354307,-0.311009018495813,0.350136123826767,-0.88825173220255,0.374405357087108,0.74987884520245
