"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"0610007C21Rik",425.334668885788,-0.0433542293258772,0.202996551033761,-0.213571260718941,0.830881412911373,0.930937453657899
"0610007L01Rik",799.600321722394,0.168567280806677,0.151973499440415,1.10918865083296,0.267348807529636,0.549828898103244
"0610007P08Rik",528.219286424626,-0.121014544536865,0.166196306989648,-0.72814219960016,0.4665265437852,0.720249002403158
"0610007P14Rik",201.209289795378,0.146539453288981,0.234275036393308,0.62550178433423,0.531641777681344,0.767257775326122
"0610007P22Rik",76.5113842985388,0.438929682109357,0.336156807263481,1.30572897119802,0.191644742137569,0.462938363208876
"0610009B22Rik",125.984701529068,0.808063769758943,0.366558210843023,2.20446233601078,0.0274918459395185,0.154172195521223
"0610009D07Rik",469.08733310635,0.294431592955951,0.312571587944098,0.941965310707029,0.346210400360368,0.623391171197619
"0610009L18Rik",33.6485326973679,0.0122069086720878,0.55189120246719,0.0221183244406102,0.982353569261692,0.994778181486704
"0610009O20Rik",282.543230512536,-0.0906329091948081,0.184464273836701,-0.491330420301558,0.623192767589016,0.825086305660814
"0610010F05Rik",400.83261114375,0.164586899367495,0.175199870937898,0.939423633627188,0.347513283622079,0.624778298769982
"0610010K14Rik",71.9328471852604,-0.16558822086001,0.352981479744051,-0.46911305652659,0.638988826920305,0.833866357303725
"0610010O12Rik",903.755182308127,0.644426208406206,0.20565757544386,3.13349122693572,0.00172740082312828,0.0251746711485906
"0610011F06Rik",172.459711759931,0.283501522970072,0.244810135303043,1.15804651069341,0.246845056486755,0.527525094619452
"0610011L14Rik",319.793807553414,0.159944878609294,0.188286302502629,0.849476974603935,0.395615937189706,0.664849728510835
"0610012H03Rik",0,NA,NA,NA,NA,NA
"0610030E20Rik",318.866357454288,-0.420209877013498,0.186931095641746,-2.24793994584417,0.0245800195587115,0.144217876612474
"0610031J06Rik",380.745985692333,0.187234530243364,0.169570128188761,1.10417166185626,0.26951867989309,0.551775325966842
"0610037L13Rik",296.073267110204,-0.10481598790165,0.182480317943648,-0.574396127115572,0.565699773102054,0.788869526276032
"0610037P05Rik",351.279014459443,0.401966923303819,0.224719951647722,1.7887460385981,0.0736557248626711,0.275399625343063
"0610039K10Rik",33.8686635305323,-1.01149119518662,0.52024799911094,-1.94424812188644,0.051865537309602,0.225241677546261
"0610040J01Rik",134.79876841803,0.164454129755479,0.293060040848784,0.56116190142871,0.574687172475712,0.795788332801741
"0910001L09Rik",234.964887861105,0.494309481795986,0.235845078340781,2.095907556238,0.0360903922884626,0.181638014268678
"1100001G20Rik",149.665890102541,2.17915699122097,0.36825675947424,5.91749352905879,3.26884717539217e-09,6.37729885682941e-07
"1110001A16Rik",98.7868535338783,0.845750401547003,0.332282502086306,2.54527516867961,0.0109191654950302,0.0872974844342325
